"Step","eager-universe-7 - Smallest CBF constraint(unfiltered)","eager-universe-7 - Smallest CBF constraint(unfiltered)__MIN","eager-universe-7 - Smallest CBF constraint(unfiltered)__MAX"
"7345","-0.06859233975410461","-0.06859233975410461","-0.06859233975410461"
"7347","-0.38972121477127075","-0.38972121477127075","-0.38972121477127075"
"7349","-0.3320291042327881","-0.3320291042327881","-0.3320291042327881"
"7351","-0.23123297095298767","-0.23123297095298767","-0.23123297095298767"
"7353","-0.2147732973098755","-0.2147732973098755","-0.2147732973098755"
"7355","-0.05236333608627319","-0.05236333608627319","-0.05236333608627319"
"7357","-0.08628949522972107","-0.08628949522972107","-0.08628949522972107"
"7359","-0.06106525659561157","-0.06106525659561157","-0.06106525659561157"
"7361","-0.6891034841537476","-0.6891034841537476","-0.6891034841537476"
"7363","-0.2461080402135849","-0.2461080402135849","-0.2461080402135849"
"7365","-0.7132341861724854","-0.7132341861724854","-0.7132341861724854"
"7367","-1.0917104482650757","-1.0917104482650757","-1.0917104482650757"
"7369","-0.28427737951278687","-0.28427737951278687","-0.28427737951278687"
"7371","-0.3453216552734375","-0.3453216552734375","-0.3453216552734375"
"7373","-0.4686609208583832","-0.4686609208583832","-0.4686609208583832"
"7375","-0.5838073492050171","-0.5838073492050171","-0.5838073492050171"
"7377","-0.6434420347213745","-0.6434420347213745","-0.6434420347213745"
"7379","-0.280859112739563","-0.280859112739563","-0.280859112739563"
"7381","0","0","0"
"7383","-0.10398077964782715","-0.10398077964782715","-0.10398077964782715"
"7385","-0.1885281205177307","-0.1885281205177307","-0.1885281205177307"
"7387","-0.6035438179969788","-0.6035438179969788","-0.6035438179969788"
"7389","-0.20810824632644653","-0.20810824632644653","-0.20810824632644653"
"7391","-0.22275006771087646","-0.22275006771087646","-0.22275006771087646"
"7393","-0.8379760980606079","-0.8379760980606079","-0.8379760980606079"
"7403","-0.1349797248840332","-0.1349797248840332","-0.1349797248840332"
"7405","-0.8080896139144897","-0.8080896139144897","-0.8080896139144897"
"7407","-0.3203508257865906","-0.3203508257865906","-0.3203508257865906"
"7409","-0.36960822343826294","-0.36960822343826294","-0.36960822343826294"
"7411","-0.1288071572780609","-0.1288071572780609","-0.1288071572780609"
"7413","-0.23991858959197998","-0.23991858959197998","-0.23991858959197998"
"7419","-0.15683388710021973","-0.15683388710021973","-0.15683388710021973"
"7421","-0.5811359286308289","-0.5811359286308289","-0.5811359286308289"
"7423","-0.14573132991790771","-0.14573132991790771","-0.14573132991790771"
"7425","-0.13750600814819336","-0.13750600814819336","-0.13750600814819336"
"7427","-0.30840814113616943","-0.30840814113616943","-0.30840814113616943"
"7429","-0.06124892830848694","-0.06124892830848694","-0.06124892830848694"
"7431","-0.09877488017082214","-0.09877488017082214","-0.09877488017082214"
"7433","-0.14994385838508606","-0.14994385838508606","-0.14994385838508606"
"7435","-0.6527903079986572","-0.6527903079986572","-0.6527903079986572"
"7437","-0.15503890812397003","-0.15503890812397003","-0.15503890812397003"
"7439","-0.21978029608726501","-0.21978029608726501","-0.21978029608726501"
"7441","-0.26871320605278015","-0.26871320605278015","-0.26871320605278015"
"7443","-0.5704651474952698","-0.5704651474952698","-0.5704651474952698"
"7445","-0.2823164761066437","-0.2823164761066437","-0.2823164761066437"
"7447","-0.29483240842819214","-0.29483240842819214","-0.29483240842819214"
"7449","-0.4300873577594757","-0.4300873577594757","-0.4300873577594757"
"7451","-0.2426784336566925","-0.2426784336566925","-0.2426784336566925"
"7453","0","0","0"
"7455","0","0","0"
"7457","-0.332241415977478","-0.332241415977478","-0.332241415977478"
"7459","-0.06315293908119202","-0.06315293908119202","-0.06315293908119202"
"7461","-0.14303261041641235","-0.14303261041641235","-0.14303261041641235"
"7463","-0.2981078624725342","-0.2981078624725342","-0.2981078624725342"
"7465","-0.33777374029159546","-0.33777374029159546","-0.33777374029159546"
"7467","-0.0887901782989502","-0.0887901782989502","-0.0887901782989502"
"7469","-0.7609282732009888","-0.7609282732009888","-0.7609282732009888"
"7471","-0.5769766569137573","-0.5769766569137573","-0.5769766569137573"
"7473","-0.11915905028581619","-0.11915905028581619","-0.11915905028581619"
"7475","-0.25956064462661743","-0.25956064462661743","-0.25956064462661743"
"7477","0","0","0"
"7479","-0.39181408286094666","-0.39181408286094666","-0.39181408286094666"
"7481","-1.2797733545303345","-1.2797733545303345","-1.2797733545303345"
"7483","-0.4636911451816559","-0.4636911451816559","-0.4636911451816559"
"7485","-0.28916388750076294","-0.28916388750076294","-0.28916388750076294"
"7487","-0.26906460523605347","-0.26906460523605347","-0.26906460523605347"
"7489","-0.0006162822246551514","-0.0006162822246551514","-0.0006162822246551514"
"7491","-0.16447336971759796","-0.16447336971759796","-0.16447336971759796"
"7493","-0.05659985542297363","-0.05659985542297363","-0.05659985542297363"
"7495","0","0","0"
"7497","-0.4236404299736023","-0.4236404299736023","-0.4236404299736023"
"7499","-0.6860731840133667","-0.6860731840133667","-0.6860731840133667"
"7501","-0.1314275860786438","-0.1314275860786438","-0.1314275860786438"
"7503","-0.44194960594177246","-0.44194960594177246","-0.44194960594177246"
"7505","-0.08847814798355103","-0.08847814798355103","-0.08847814798355103"
"7507","-0.342205286026001","-0.342205286026001","-0.342205286026001"
"7509","-0.16406741738319397","-0.16406741738319397","-0.16406741738319397"
"7511","-0.6305505037307739","-0.6305505037307739","-0.6305505037307739"
"7513","-0.0553097128868103","-0.0553097128868103","-0.0553097128868103"
"7515","-0.10909008979797363","-0.10909008979797363","-0.10909008979797363"
"7517","-0.6289269924163818","-0.6289269924163818","-0.6289269924163818"
"7519","-0.9390326738357544","-0.9390326738357544","-0.9390326738357544"
"7521","0","0","0"
"7523","-0.1489519476890564","-0.1489519476890564","-0.1489519476890564"
"7525","-0.4510842561721802","-0.4510842561721802","-0.4510842561721802"
"7527","-0.33135008811950684","-0.33135008811950684","-0.33135008811950684"
"7529","-0.029423773288726807","-0.029423773288726807","-0.029423773288726807"
"7531","-0.1841125786304474","-0.1841125786304474","-0.1841125786304474"
"7533","-0.9417912364006042","-0.9417912364006042","-0.9417912364006042"
"7535","-0.037075676023960114","-0.037075676023960114","-0.037075676023960114"
"7537","-0.17786502838134766","-0.17786502838134766","-0.17786502838134766"
"7539","-0.30843278765678406","-0.30843278765678406","-0.30843278765678406"
"7541","-0.3214642405509949","-0.3214642405509949","-0.3214642405509949"
"7543","-0.33345553278923035","-0.33345553278923035","-0.33345553278923035"
"7545","-1.9210458993911743","-1.9210458993911743","-1.9210458993911743"
"7547","-0.5411942601203918","-0.5411942601203918","-0.5411942601203918"
"7549","-0.1072494387626648","-0.1072494387626648","-0.1072494387626648"
"7551","-0.6655839085578918","-0.6655839085578918","-0.6655839085578918"
"7553","-0.3960684835910797","-0.3960684835910797","-0.3960684835910797"
"7555","0","0","0"
"7557","-0.0836389809846878","-0.0836389809846878","-0.0836389809846878"
"7559","-0.12861834466457367","-0.12861834466457367","-0.12861834466457367"
"7561","-0.06281817704439163","-0.06281817704439163","-0.06281817704439163"
"7563","-0.6028050184249878","-0.6028050184249878","-0.6028050184249878"
"7565","-0.6628196239471436","-0.6628196239471436","-0.6628196239471436"
"7567","-0.2972245216369629","-0.2972245216369629","-0.2972245216369629"
"7569","-0.6831661462783813","-0.6831661462783813","-0.6831661462783813"
"7571","0","0","0"
"7573","0","0","0"
"7575","-0.6532105207443237","-0.6532105207443237","-0.6532105207443237"
"7577","-0.43575409054756165","-0.43575409054756165","-0.43575409054756165"
"7579","-0.06187158823013306","-0.06187158823013306","-0.06187158823013306"
"7581","0","0","0"
"7583","-0.22515341639518738","-0.22515341639518738","-0.22515341639518738"
"7585","-0.2944676876068115","-0.2944676876068115","-0.2944676876068115"
"7587","-0.35191577672958374","-0.35191577672958374","-0.35191577672958374"
"7589","0","0","0"
"7591","-0.03629294037818909","-0.03629294037818909","-0.03629294037818909"
"7593","-0.2552168071269989","-0.2552168071269989","-0.2552168071269989"
"7595","0","0","0"
"7597","-0.15514662861824036","-0.15514662861824036","-0.15514662861824036"
"7599","-0.40710246562957764","-0.40710246562957764","-0.40710246562957764"
"7601","-0.08974713087081909","-0.08974713087081909","-0.08974713087081909"
"7603","0","0","0"
"7605","-0.5712000131607056","-0.5712000131607056","-0.5712000131607056"
"7607","-0.2004382163286209","-0.2004382163286209","-0.2004382163286209"
"7609","-0.12635807693004608","-0.12635807693004608","-0.12635807693004608"
"7611","-0.07989829778671265","-0.07989829778671265","-0.07989829778671265"
"7613","-0.16771258413791656","-0.16771258413791656","-0.16771258413791656"
"7615","-0.10696792602539062","-0.10696792602539062","-0.10696792602539062"
"7617","-0.24234050512313843","-0.24234050512313843","-0.24234050512313843"
"7619","-0.060249507427215576","-0.060249507427215576","-0.060249507427215576"
"7621","-0.3296210467815399","-0.3296210467815399","-0.3296210467815399"
"7623","-0.9204519987106323","-0.9204519987106323","-0.9204519987106323"
"7625","-0.41307371854782104","-0.41307371854782104","-0.41307371854782104"
"7627","-0.37154150009155273","-0.37154150009155273","-0.37154150009155273"
"7629","-0.4009871780872345","-0.4009871780872345","-0.4009871780872345"
"7631","0","0","0"
"7633","-0.3112373948097229","-0.3112373948097229","-0.3112373948097229"
"7635","-0.287190705537796","-0.287190705537796","-0.287190705537796"
"7637","-0.2618464529514313","-0.2618464529514313","-0.2618464529514313"
"7639","-0.18450447916984558","-0.18450447916984558","-0.18450447916984558"
"7641","-0.33327627182006836","-0.33327627182006836","-0.33327627182006836"
"7643","-0.37079164385795593","-0.37079164385795593","-0.37079164385795593"
"7645","-0.5527414083480835","-0.5527414083480835","-0.5527414083480835"
"7647","-0.6141376495361328","-0.6141376495361328","-0.6141376495361328"
"7649","-0.7934705018997192","-0.7934705018997192","-0.7934705018997192"
"7651","-0.28056493401527405","-0.28056493401527405","-0.28056493401527405"
"7653","-0.20934846997261047","-0.20934846997261047","-0.20934846997261047"
"7655","-0.45452749729156494","-0.45452749729156494","-0.45452749729156494"
"7657","-0.5458233952522278","-0.5458233952522278","-0.5458233952522278"
"7659","-0.6226221919059753","-0.6226221919059753","-0.6226221919059753"
"7661","-1.0601686239242554","-1.0601686239242554","-1.0601686239242554"
"7663","-0.7020562887191772","-0.7020562887191772","-0.7020562887191772"
"7665","-0.377393901348114","-0.377393901348114","-0.377393901348114"
"7667","-0.30421650409698486","-0.30421650409698486","-0.30421650409698486"
"7669","-0.38770800828933716","-0.38770800828933716","-0.38770800828933716"
"7671","-0.4921317398548126","-0.4921317398548126","-0.4921317398548126"
"7673","-0.2643631398677826","-0.2643631398677826","-0.2643631398677826"
"7675","-0.5521804094314575","-0.5521804094314575","-0.5521804094314575"
"7677","-0.32730832695961","-0.32730832695961","-0.32730832695961"
"7679","-0.07412637770175934","-0.07412637770175934","-0.07412637770175934"
"7681","-0.6826330423355103","-0.6826330423355103","-0.6826330423355103"
"7683","-0.16575755178928375","-0.16575755178928375","-0.16575755178928375"
"7685","-0.2773338258266449","-0.2773338258266449","-0.2773338258266449"
"7687","-0.31609171628952026","-0.31609171628952026","-0.31609171628952026"
"7689","-0.4088115692138672","-0.4088115692138672","-0.4088115692138672"
"7691","-0.5435364246368408","-0.5435364246368408","-0.5435364246368408"
"7693","-0.46817946434020996","-0.46817946434020996","-0.46817946434020996"
"7695","-0.4456189274787903","-0.4456189274787903","-0.4456189274787903"
"7697","-0.5240733623504639","-0.5240733623504639","-0.5240733623504639"
"7699","-1.0522208213806152","-1.0522208213806152","-1.0522208213806152"
"7701","-0.6261195540428162","-0.6261195540428162","-0.6261195540428162"
"7703","-0.12488991022109985","-0.12488991022109985","-0.12488991022109985"
"7705","-0.7112278938293457","-0.7112278938293457","-0.7112278938293457"
"7707","-0.1870679259300232","-0.1870679259300232","-0.1870679259300232"
"7709","-0.24757960438728333","-0.24757960438728333","-0.24757960438728333"
"7711","-0.19449689984321594","-0.19449689984321594","-0.19449689984321594"
"7713","-0.1788267344236374","-0.1788267344236374","-0.1788267344236374"
"7715","-0.6084107160568237","-0.6084107160568237","-0.6084107160568237"
"7717","-0.1819210648536682","-0.1819210648536682","-0.1819210648536682"
"7719","0","0","0"
"7721","-0.6125306487083435","-0.6125306487083435","-0.6125306487083435"
"7723","-0.3559074401855469","-0.3559074401855469","-0.3559074401855469"
"7725","-0.5818480849266052","-0.5818480849266052","-0.5818480849266052"
"7727","-0.6510698795318604","-0.6510698795318604","-0.6510698795318604"
"7729","-0.5457113981246948","-0.5457113981246948","-0.5457113981246948"
"7731","-0.24374520778656006","-0.24374520778656006","-0.24374520778656006"
"7741","-0.7315922975540161","-0.7315922975540161","-0.7315922975540161"
"7743","-0.24837350845336914","-0.24837350845336914","-0.24837350845336914"
"7745","-0.6287935972213745","-0.6287935972213745","-0.6287935972213745"
"7747","0","0","0"
"7749","-0.4675202965736389","-0.4675202965736389","-0.4675202965736389"
"7751","-0.5229294300079346","-0.5229294300079346","-0.5229294300079346"
"7753","0","0","0"
"7755","0","0","0"
"7757","0","0","0"
"7759","-0.045463502407073975","-0.045463502407073975","-0.045463502407073975"
"7761","-0.8555784821510315","-0.8555784821510315","-0.8555784821510315"
"7763","0","0","0"
"7765","-0.19454336166381836","-0.19454336166381836","-0.19454336166381836"
"7767","-0.18300077319145203","-0.18300077319145203","-0.18300077319145203"
"7769","-0.30147507786750793","-0.30147507786750793","-0.30147507786750793"
"7771","-0.39162731170654297","-0.39162731170654297","-0.39162731170654297"
"7773","-0.5835578441619873","-0.5835578441619873","-0.5835578441619873"
"7775","-0.39751115441322327","-0.39751115441322327","-0.39751115441322327"
"7777","-0.20773297548294067","-0.20773297548294067","-0.20773297548294067"
"7779","-0.07791794836521149","-0.07791794836521149","-0.07791794836521149"
"7781","-0.01681452989578247","-0.01681452989578247","-0.01681452989578247"
"7783","-0.2472873479127884","-0.2472873479127884","-0.2472873479127884"
"7785","-0.327223539352417","-0.327223539352417","-0.327223539352417"
"7787","-0.23736244440078735","-0.23736244440078735","-0.23736244440078735"
"7789","-0.20136131346225739","-0.20136131346225739","-0.20136131346225739"
"7791","0","0","0"
"7793","-0.18202710151672363","-0.18202710151672363","-0.18202710151672363"
"7795","-0.2410481572151184","-0.2410481572151184","-0.2410481572151184"
"7797","-0.09208863973617554","-0.09208863973617554","-0.09208863973617554"
"7799","-0.301723450422287","-0.301723450422287","-0.301723450422287"
"7801","-0.04159362241625786","-0.04159362241625786","-0.04159362241625786"
"7803","-0.11200982332229614","-0.11200982332229614","-0.11200982332229614"
"7805","-0.31120526790618896","-0.31120526790618896","-0.31120526790618896"
"7807","-0.656240701675415","-0.656240701675415","-0.656240701675415"
"7809","-0.3630926012992859","-0.3630926012992859","-0.3630926012992859"
"7811","-0.2416008710861206","-0.2416008710861206","-0.2416008710861206"
