"Step","eager-universe-7 - Smallest CBF value","eager-universe-7 - Smallest CBF value__MIN","eager-universe-7 - Smallest CBF value__MAX"
"28521","-0.1020074188709259","-0.1020074188709259","-0.1020074188709259"
"28523","-0.1306818425655365","-0.1306818425655365","-0.1306818425655365"
"28525","-0.15033072233200073","-0.15033072233200073","-0.15033072233200073"
"28527","-0.16901668906211853","-0.16901668906211853","-0.16901668906211853"
"28529","-0.08334149420261383","-0.08334149420261383","-0.08334149420261383"
"28531","-0.09854570776224136","-0.09854570776224136","-0.09854570776224136"
"28533","-0.109449602663517","-0.109449602663517","-0.109449602663517"
"28535","-0.11903979629278183","-0.11903979629278183","-0.11903979629278183"
"28537","-0.12904641032218933","-0.12904641032218933","-0.12904641032218933"
"28539","-0.1326923668384552","-0.1326923668384552","-0.1326923668384552"
"28541","-0.12345972657203674","-0.12345972657203674","-0.12345972657203674"
"28543","-0.16166198253631592","-0.16166198253631592","-0.16166198253631592"
"28545","-0.19923348724842072","-0.19923348724842072","-0.19923348724842072"
"28553","-0.20649148523807526","-0.20649148523807526","-0.20649148523807526"
"28555","-0.26895081996917725","-0.26895081996917725","-0.26895081996917725"
"28557","-0.3347640931606293","-0.3347640931606293","-0.3347640931606293"
"28559","0.082606241106987","0.082606241106987","0.082606241106987"
"28561","0.06389868259429932","0.06389868259429932","0.06389868259429932"
"28565","0.015123127028346062","0.015123127028346062","0.015123127028346062"
"28569","-0.07308849692344666","-0.07308849692344666","-0.07308849692344666"
"28571","-0.12707701325416565","-0.12707701325416565","-0.12707701325416565"
"28573","-0.13468261063098907","-0.13468261063098907","-0.13468261063098907"
"28577","-0.03569600358605385","-0.03569600358605385","-0.03569600358605385"
"28581","0.021111013367772102","0.021111013367772102","0.021111013367772102"
"28585","-0.07160533219575882","-0.07160533219575882","-0.07160533219575882"
"28587","-0.08550075441598892","-0.08550075441598892","-0.08550075441598892"
"28589","-0.06989047676324844","-0.06989047676324844","-0.06989047676324844"
"28593","-0.043299317359924316","-0.043299317359924316","-0.043299317359924316"
"28597","-0.007241366896778345","-0.007241366896778345","-0.007241366896778345"
"28603","-0.05242225155234337","-0.05242225155234337","-0.05242225155234337"
"28605","-0.1118965819478035","-0.1118965819478035","-0.1118965819478035"
"28607","-0.14591234922409058","-0.14591234922409058","-0.14591234922409058"
"28613","-0.13879315555095673","-0.13879315555095673","-0.13879315555095673"
"28617","-0.17170566320419312","-0.17170566320419312","-0.17170566320419312"
"28619","-0.15373298525810242","-0.15373298525810242","-0.15373298525810242"
"28621","-0.18434861302375793","-0.18434861302375793","-0.18434861302375793"
"28623","-0.13825517892837524","-0.13825517892837524","-0.13825517892837524"
"28625","-0.1011628732085228","-0.1011628732085228","-0.1011628732085228"
"28627","-0.04602154716849327","-0.04602154716849327","-0.04602154716849327"
"28629","0.029835538938641548","0.029835538938641548","0.029835538938641548"
"28637","-0.23301905393600464","-0.23301905393600464","-0.23301905393600464"
"28639","-0.2431505024433136","-0.2431505024433136","-0.2431505024433136"
"28641","-0.00938462559133768","-0.00938462559133768","-0.00938462559133768"
"28643","0.046924106776714325","0.046924106776714325","0.046924106776714325"
"28647","0.019994284957647324","0.019994284957647324","0.019994284957647324"
"28653","-0.2821435332298279","-0.2821435332298279","-0.2821435332298279"
"28655","-0.06774605810642242","-0.06774605810642242","-0.06774605810642242"
"28659","-0.001263233833014965","-0.001263233833014965","-0.001263233833014965"
"28661","-0.04192999750375748","-0.04192999750375748","-0.04192999750375748"
"28663","-0.12286325544118881","-0.12286325544118881","-0.12286325544118881"
"28665","-0.1715865433216095","-0.1715865433216095","-0.1715865433216095"
"28667","0.11750897765159607","0.11750897765159607","0.11750897765159607"
"28669","0.11529749631881714","0.11529749631881714","0.11529749631881714"
"28675","-0.015364348888397217","-0.015364348888397217","-0.015364348888397217"
"28677","-0.03769533336162567","-0.03769533336162567","-0.03769533336162567"
"28679","-0.06543838977813721","-0.06543838977813721","-0.06543838977813721"
"28683","-0.12104947865009308","-0.12104947865009308","-0.12104947865009308"
"28685","-0.05224490538239479","-0.05224490538239479","-0.05224490538239479"
"28687","-0.09079471230506897","-0.09079471230506897","-0.09079471230506897"
"28689","-0.10238536447286606","-0.10238536447286606","-0.10238536447286606"
"28699","-0.1177791953086853","-0.1177791953086853","-0.1177791953086853"
"28703","-0.2741246223449707","-0.2741246223449707","-0.2741246223449707"
"28707","-0.2276754528284073","-0.2276754528284073","-0.2276754528284073"
"28709","-0.14926937222480774","-0.14926937222480774","-0.14926937222480774"
"28711","-0.04661284387111664","-0.04661284387111664","-0.04661284387111664"
"28715","-0.008162000216543674","-0.008162000216543674","-0.008162000216543674"
"28717","-0.01625453308224678","-0.01625453308224678","-0.01625453308224678"
"28719","0.0012647544499486685","0.0012647544499486685","0.0012647544499486685"
"28721","-0.019898617640137672","-0.019898617640137672","-0.019898617640137672"
"28723","-0.030602991580963135","-0.030602991580963135","-0.030602991580963135"
"28727","0.020540375262498856","0.020540375262498856","0.020540375262498856"
"28729","-0.014173955656588078","-0.014173955656588078","-0.014173955656588078"
"28733","-0.005634900648146868","-0.005634900648146868","-0.005634900648146868"
"28737","-0.10110049694776535","-0.10110049694776535","-0.10110049694776535"
"28743","-0.2000304013490677","-0.2000304013490677","-0.2000304013490677"
"28747","-0.08348003029823303","-0.08348003029823303","-0.08348003029823303"
"28755","0.025410979986190796","0.025410979986190796","0.025410979986190796"
"28757","0.07669392228126526","0.07669392228126526","0.07669392228126526"
"28761","-0.005795799195766449","-0.005795799195766449","-0.005795799195766449"
"28765","-0.05401841551065445","-0.05401841551065445","-0.05401841551065445"
"28767","-0.07717222720384598","-0.07717222720384598","-0.07717222720384598"
"28769","-0.06008833274245262","-0.06008833274245262","-0.06008833274245262"
"28771","-0.059293754398822784","-0.059293754398822784","-0.059293754398822784"
"28773","-0.13424183428287506","-0.13424183428287506","-0.13424183428287506"
"28775","-0.14299674332141876","-0.14299674332141876","-0.14299674332141876"
"28777","-0.09197120368480682","-0.09197120368480682","-0.09197120368480682"
"28779","-0.016112253069877625","-0.016112253069877625","-0.016112253069877625"
"28781","0.07177885621786118","0.07177885621786118","0.07177885621786118"
"28783","0.06394917517900467","0.06394917517900467","0.06394917517900467"
"28785","0.017631659284234047","0.017631659284234047","0.017631659284234047"
"28787","-0.07974245399236679","-0.07974245399236679","-0.07974245399236679"
"28789","-0.15901555120944977","-0.15901555120944977","-0.15901555120944977"
"28793","-0.21009303629398346","-0.21009303629398346","-0.21009303629398346"
"28799","-0.13668327033519745","-0.13668327033519745","-0.13668327033519745"
"28801","-0.11648978292942047","-0.11648978292942047","-0.11648978292942047"
"28807","-0.029292844235897064","-0.029292844235897064","-0.029292844235897064"
"28809","0.022435609251260757","0.022435609251260757","0.022435609251260757"
"28817","-0.14863309264183044","-0.14863309264183044","-0.14863309264183044"
"28819","-0.13338690996170044","-0.13338690996170044","-0.13338690996170044"
"28821","-0.0922182947397232","-0.0922182947397232","-0.0922182947397232"
"28823","-0.030772056430578232","-0.030772056430578232","-0.030772056430578232"
"28825","0.010706659406423569","0.010706659406423569","0.010706659406423569"
"28829","0.020616214722394943","0.020616214722394943","0.020616214722394943"
"28831","-0.041108984500169754","-0.041108984500169754","-0.041108984500169754"
"28833","-0.08537035435438156","-0.08537035435438156","-0.08537035435438156"
"28835","-0.08787930011749268","-0.08787930011749268","-0.08787930011749268"
"28839","-0.023589637130498886","-0.023589637130498886","-0.023589637130498886"
"28841","-0.09148236364126205","-0.09148236364126205","-0.09148236364126205"
"28843","-0.13190136849880219","-0.13190136849880219","-0.13190136849880219"
"28845","-0.13119417428970337","-0.13119417428970337","-0.13119417428970337"
"28855","-0.07805391401052475","-0.07805391401052475","-0.07805391401052475"
"28857","-0.004851077683269978","-0.004851077683269978","-0.004851077683269978"
"28859","-0.025406893342733383","-0.025406893342733383","-0.025406893342733383"
"28861","-0.0376366525888443","-0.0376366525888443","-0.0376366525888443"
"28865","-0.05178338289260864","-0.05178338289260864","-0.05178338289260864"
"28869","-0.08212894946336746","-0.08212894946336746","-0.08212894946336746"
"28871","-0.11096743494272232","-0.11096743494272232","-0.11096743494272232"
"28873","-0.07389608025550842","-0.07389608025550842","-0.07389608025550842"
"28877","-0.024224385619163513","-0.024224385619163513","-0.024224385619163513"
"28887","-0.07471375167369843","-0.07471375167369843","-0.07471375167369843"
"28889","-0.04896306246519089","-0.04896306246519089","-0.04896306246519089"
"28891","0.02071678638458252","0.02071678638458252","0.02071678638458252"
"28893","0.016331935301423073","0.016331935301423073","0.016331935301423073"
"28895","0.005416066385805607","0.005416066385805607","0.005416066385805607"
"28897","-0.03216832876205444","-0.03216832876205444","-0.03216832876205444"
"28911","0.01883486472070217","0.01883486472070217","0.01883486472070217"
"28913","0.04985273629426956","0.04985273629426956","0.04985273629426956"
"28915","0.04707398638129234","0.04707398638129234","0.04707398638129234"
"28917","0.03063000552356243","0.03063000552356243","0.03063000552356243"
"28921","-0.004561284091323614","-0.004561284091323614","-0.004561284091323614"
"28925","-0.09208216518163681","-0.09208216518163681","-0.09208216518163681"
"28927","-0.18171043694019318","-0.18171043694019318","-0.18171043694019318"
"28929","-0.24252714216709137","-0.24252714216709137","-0.24252714216709137"
"28933","-0.19017741084098816","-0.19017741084098816","-0.19017741084098816"
"28935","-0.11166884005069733","-0.11166884005069733","-0.11166884005069733"
"28937","-0.1555388867855072","-0.1555388867855072","-0.1555388867855072"
"28939","-0.031731147319078445","-0.031731147319078445","-0.031731147319078445"
"28943","-0.06493203341960907","-0.06493203341960907","-0.06493203341960907"
"28945","-0.10987219214439392","-0.10987219214439392","-0.10987219214439392"
"28947","-0.150526762008667","-0.150526762008667","-0.150526762008667"
"28951","-0.22634658217430115","-0.22634658217430115","-0.22634658217430115"
"28953","-0.25810056924819946","-0.25810056924819946","-0.25810056924819946"
"28959","-0.06325502693653107","-0.06325502693653107","-0.06325502693653107"
"28961","-0.04627734050154686","-0.04627734050154686","-0.04627734050154686"
"28965","-0.2153223752975464","-0.2153223752975464","-0.2153223752975464"
"28967","-0.24131830036640167","-0.24131830036640167","-0.24131830036640167"
"28971","-0.16324597597122192","-0.16324597597122192","-0.16324597597122192"
"28973","-0.10498763620853424","-0.10498763620853424","-0.10498763620853424"
"28975","-0.034156594425439835","-0.034156594425439835","-0.034156594425439835"
"28977","-0.08644136041402817","-0.08644136041402817","-0.08644136041402817"
"28979","-0.04436272010207176","-0.04436272010207176","-0.04436272010207176"
"28981","-0.014121457934379578","-0.014121457934379578","-0.014121457934379578"
"28985","0.07243108004331589","0.07243108004331589","0.07243108004331589"
"28987","0.08338304609060287","0.08338304609060287","0.08338304609060287"
"28989","0.0826566070318222","0.0826566070318222","0.0826566070318222"
"28991","0.08184240758419037","0.08184240758419037","0.08184240758419037"
"28995","0.0525808185338974","0.0525808185338974","0.0525808185338974"
"28997","0.017893778160214424","0.017893778160214424","0.017893778160214424"
"29001","-0.04576598107814789","-0.04576598107814789","-0.04576598107814789"
"29003","-0.02248796634376049","-0.02248796634376049","-0.02248796634376049"
"29005","0.04465841129422188","0.04465841129422188","0.04465841129422188"
"29009","-0.03442884236574173","-0.03442884236574173","-0.03442884236574173"
"29013","0.057397712022066116","0.057397712022066116","0.057397712022066116"
"29015","0.07246966660022736","0.07246966660022736","0.07246966660022736"
"29017","0.05721008777618408","0.05721008777618408","0.05721008777618408"
"29019","0.0464995801448822","0.0464995801448822","0.0464995801448822"
"29021","-0.006000485736876726","-0.006000485736876726","-0.006000485736876726"
"29025","-0.12605194747447968","-0.12605194747447968","-0.12605194747447968"
"29029","-0.28072282671928406","-0.28072282671928406","-0.28072282671928406"
"29031","-0.22524547576904297","-0.22524547576904297","-0.22524547576904297"
"29033","-0.2482767254114151","-0.2482767254114151","-0.2482767254114151"
"29035","-0.1533138006925583","-0.1533138006925583","-0.1533138006925583"
"29037","0.045213960111141205","0.045213960111141205","0.045213960111141205"
"29039","0.01332201436161995","0.01332201436161995","0.01332201436161995"
"29041","-0.03393646329641342","-0.03393646329641342","-0.03393646329641342"
"29047","-0.0008804657845757902","-0.0008804657845757902","-0.0008804657845757902"
"29049","-0.04363533481955528","-0.04363533481955528","-0.04363533481955528"
"29053","-0.13217715919017792","-0.13217715919017792","-0.13217715919017792"
"29071","-0.22972054779529572","-0.22972054779529572","-0.22972054779529572"
"29077","-0.062173452228307724","-0.062173452228307724","-0.062173452228307724"
"29079","-0.040268249809741974","-0.040268249809741974","-0.040268249809741974"
"29081","-0.051628418266773224","-0.051628418266773224","-0.051628418266773224"
"29085","-0.11470164358615875","-0.11470164358615875","-0.11470164358615875"
"29087","-0.18565499782562256","-0.18565499782562256","-0.18565499782562256"
"29093","-0.021467357873916626","-0.021467357873916626","-0.021467357873916626"
"29095","-0.08014790713787079","-0.08014790713787079","-0.08014790713787079"
"29099","-0.1852404922246933","-0.1852404922246933","-0.1852404922246933"
"29101","0.08749642968177795","0.08749642968177795","0.08749642968177795"
"29105","-0.0592503547668457","-0.0592503547668457","-0.0592503547668457"
"29109","-0.23493756353855133","-0.23493756353855133","-0.23493756353855133"
"29111","-0.3196483552455902","-0.3196483552455902","-0.3196483552455902"
"29113","-0.012129606679081917","-0.012129606679081917","-0.012129606679081917"
"29115","-0.019422249868512154","-0.019422249868512154","-0.019422249868512154"
"29117","-0.025719041004776955","-0.025719041004776955","-0.025719041004776955"
"29119","-0.08487726747989655","-0.08487726747989655","-0.08487726747989655"
"29123","-0.084311842918396","-0.084311842918396","-0.084311842918396"
"29125","-0.09312968701124191","-0.09312968701124191","-0.09312968701124191"
"29131","-0.26104506850242615","-0.26104506850242615","-0.26104506850242615"
"29135","-0.28134334087371826","-0.28134334087371826","-0.28134334087371826"
"29143","-0.22091038525104523","-0.22091038525104523","-0.22091038525104523"
"29147","-0.12254347652196884","-0.12254347652196884","-0.12254347652196884"
"29149","-0.055823370814323425","-0.055823370814323425","-0.055823370814323425"
"29151","-0.0339546799659729","-0.0339546799659729","-0.0339546799659729"
"29153","-0.03947635740041733","-0.03947635740041733","-0.03947635740041733"
"29155","-0.0265392754226923","-0.0265392754226923","-0.0265392754226923"
"29159","0.02839369885623455","0.02839369885623455","0.02839369885623455"
"29161","0.07056259363889694","0.07056259363889694","0.07056259363889694"
"29163","0.028784949332475662","0.028784949332475662","0.028784949332475662"
"29165","-0.06276953220367432","-0.06276953220367432","-0.06276953220367432"
"29167","-0.12691330909729004","-0.12691330909729004","-0.12691330909729004"
"29171","-0.2970832586288452","-0.2970832586288452","-0.2970832586288452"
"29177","-0.1011154055595398","-0.1011154055595398","-0.1011154055595398"
"29179","-0.08444564044475555","-0.08444564044475555","-0.08444564044475555"
"29185","0.07008261233568192","0.07008261233568192","0.07008261233568192"
"29187","0.0748574435710907","0.0748574435710907","0.0748574435710907"
"29191","0.0657464787364006","0.0657464787364006","0.0657464787364006"
"29193","0.022998306900262833","0.022998306900262833","0.022998306900262833"
"29197","-0.034757696092128754","-0.034757696092128754","-0.034757696092128754"
"29199","-0.07629043608903885","-0.07629043608903885","-0.07629043608903885"
"29201","-0.08237968385219574","-0.08237968385219574","-0.08237968385219574"
"29209","-0.015290760435163975","-0.015290760435163975","-0.015290760435163975"
"29213","-0.0822279155254364","-0.0822279155254364","-0.0822279155254364"
"29215","-0.06779153645038605","-0.06779153645038605","-0.06779153645038605"
"29217","-0.02125503495335579","-0.02125503495335579","-0.02125503495335579"
"29227","-0.10175629705190659","-0.10175629705190659","-0.10175629705190659"
"29235","-0.0848214402794838","-0.0848214402794838","-0.0848214402794838"
"29239","-0.12953321635723114","-0.12953321635723114","-0.12953321635723114"
"29243","-0.13877373933792114","-0.13877373933792114","-0.13877373933792114"
"29245","-0.12891319394111633","-0.12891319394111633","-0.12891319394111633"
"29247","-0.0957750752568245","-0.0957750752568245","-0.0957750752568245"
"29253","-0.00639636255800724","-0.00639636255800724","-0.00639636255800724"
"29259","-0.05633065477013588","-0.05633065477013588","-0.05633065477013588"
"29265","-0.047629158943891525","-0.047629158943891525","-0.047629158943891525"
"29267","0.015003269538283348","0.015003269538283348","0.015003269538283348"
"29269","-0.000680904311593622","-0.000680904311593622","-0.000680904311593622"
"29271","-0.019202616065740585","-0.019202616065740585","-0.019202616065740585"
"29275","-0.0921994298696518","-0.0921994298696518","-0.0921994298696518"
"29277","-0.06940162926912308","-0.06940162926912308","-0.06940162926912308"
"29281","-0.06112396717071533","-0.06112396717071533","-0.06112396717071533"
"29283","-0.038565292954444885","-0.038565292954444885","-0.038565292954444885"
"29285","0.01756727695465088","0.01756727695465088","0.01756727695465088"
"29287","0.09232480078935623","0.09232480078935623","0.09232480078935623"
"29289","0.056078195571899414","0.056078195571899414","0.056078195571899414"
"29291","0.009109771810472012","0.009109771810472012","0.009109771810472012"
"29293","-0.01967926137149334","-0.01967926137149334","-0.01967926137149334"
"29295","-0.07089458405971527","-0.07089458405971527","-0.07089458405971527"
"29301","-0.06678905338048935","-0.06678905338048935","-0.06678905338048935"
"29303","-0.14260128140449524","-0.14260128140449524","-0.14260128140449524"
"29305","-0.22002209722995758","-0.22002209722995758","-0.22002209722995758"
"29307","0.10125355422496796","0.10125355422496796","0.10125355422496796"
"29311","0.04229146987199783","0.04229146987199783","0.04229146987199783"
"29315","-0.0801977589726448","-0.0801977589726448","-0.0801977589726448"
"29319","0.01498547475785017","0.01498547475785017","0.01498547475785017"
"29323","-0.0710344910621643","-0.0710344910621643","-0.0710344910621643"
"29325","-0.060441307723522186","-0.060441307723522186","-0.060441307723522186"
"29327","-0.027091410011053085","-0.027091410011053085","-0.027091410011053085"
"29329","-0.05445684492588043","-0.05445684492588043","-0.05445684492588043"
"29331","-0.0728362575173378","-0.0728362575173378","-0.0728362575173378"
"29333","-0.06657249480485916","-0.06657249480485916","-0.06657249480485916"
"29339","-0.20902560651302338","-0.20902560651302338","-0.20902560651302338"
"29341","-0.10702944546937943","-0.10702944546937943","-0.10702944546937943"
"29343","-0.1403907984495163","-0.1403907984495163","-0.1403907984495163"
"29347","-0.18163882195949554","-0.18163882195949554","-0.18163882195949554"
"29349","-0.18669459223747253","-0.18669459223747253","-0.18669459223747253"
"29353","-0.20001870393753052","-0.20001870393753052","-0.20001870393753052"
"29365","-0.18942952156066895","-0.18942952156066895","-0.18942952156066895"
"29367","-0.17223533987998962","-0.17223533987998962","-0.17223533987998962"
"29369","-0.13808079063892365","-0.13808079063892365","-0.13808079063892365"
"29371","-0.09882589429616928","-0.09882589429616928","-0.09882589429616928"
"29373","-0.0685122162103653","-0.0685122162103653","-0.0685122162103653"
"29381","-0.1655152291059494","-0.1655152291059494","-0.1655152291059494"
"29383","-0.22119195759296417","-0.22119195759296417","-0.22119195759296417"
"29385","-0.2444600611925125","-0.2444600611925125","-0.2444600611925125"
"29391","-0.23404118418693542","-0.23404118418693542","-0.23404118418693542"
"29393","-0.1829477697610855","-0.1829477697610855","-0.1829477697610855"
"29395","-0.2226371169090271","-0.2226371169090271","-0.2226371169090271"
"29401","-0.31939882040023804","-0.31939882040023804","-0.31939882040023804"
"29405","-0.02257518284022808","-0.02257518284022808","-0.02257518284022808"
"29407","0.004901219625025988","0.004901219625025988","0.004901219625025988"
"29409","-0.025342438369989395","-0.025342438369989395","-0.025342438369989395"
"29413","-0.08877111971378326","-0.08877111971378326","-0.08877111971378326"
"29417","-0.06339211016893387","-0.06339211016893387","-0.06339211016893387"
"29421","-0.11814186722040176","-0.11814186722040176","-0.11814186722040176"
"29423","-0.11429402977228165","-0.11429402977228165","-0.11429402977228165"
"29425","-0.10132381319999695","-0.10132381319999695","-0.10132381319999695"
"29427","-0.09088325500488281","-0.09088325500488281","-0.09088325500488281"
"29429","-0.045631635934114456","-0.045631635934114456","-0.045631635934114456"
"29431","-0.07871687412261963","-0.07871687412261963","-0.07871687412261963"
"29435","-0.2992212176322937","-0.2992212176322937","-0.2992212176322937"
"29437","-0.3522692024707794","-0.3522692024707794","-0.3522692024707794"
"29439","-0.0946020781993866","-0.0946020781993866","-0.0946020781993866"
"29443","-0.1235736832022667","-0.1235736832022667","-0.1235736832022667"
"29449","-0.14153368771076202","-0.14153368771076202","-0.14153368771076202"
"29451","0.00955267809331417","0.00955267809331417","0.00955267809331417"
"29453","0.09157917648553848","0.09157917648553848","0.09157917648553848"
"29457","0.017471937462687492","0.017471937462687492","0.017471937462687492"
"29459","-0.0020668276119977236","-0.0020668276119977236","-0.0020668276119977236"
"29461","-0.09540296345949173","-0.09540296345949173","-0.09540296345949173"
"29467","-0.16643062233924866","-0.16643062233924866","-0.16643062233924866"
"29469","-0.1469142735004425","-0.1469142735004425","-0.1469142735004425"
"29473","-0.1485205590724945","-0.1485205590724945","-0.1485205590724945"
"29475","-0.13925398886203766","-0.13925398886203766","-0.13925398886203766"
"29477","-0.10196658223867416","-0.10196658223867416","-0.10196658223867416"
"29483","-0.1260727494955063","-0.1260727494955063","-0.1260727494955063"
"29487","-0.19361749291419983","-0.19361749291419983","-0.19361749291419983"
"29489","-0.26265019178390503","-0.26265019178390503","-0.26265019178390503"
"29493","-0.30631017684936523","-0.30631017684936523","-0.30631017684936523"
"29495","-0.27309471368789673","-0.27309471368789673","-0.27309471368789673"
"29503","-0.08362902700901031","-0.08362902700901031","-0.08362902700901031"
"29507","-0.12166830152273178","-0.12166830152273178","-0.12166830152273178"
"29515","-0.055324580520391464","-0.055324580520391464","-0.055324580520391464"
"29517","-0.02044418826699257","-0.02044418826699257","-0.02044418826699257"
"29525","-0.07443004846572876","-0.07443004846572876","-0.07443004846572876"
"29527","-0.05213554576039314","-0.05213554576039314","-0.05213554576039314"
"29531","-0.06054531782865524","-0.06054531782865524","-0.06054531782865524"
"29533","-0.005338774062693119","-0.005338774062693119","-0.005338774062693119"
"29535","0.024942461401224136","0.024942461401224136","0.024942461401224136"
"29537","0.02562396414577961","0.02562396414577961","0.02562396414577961"
"29539","0.0086886677891016","0.0086886677891016","0.0086886677891016"
"29541","-0.025783585384488106","-0.025783585384488106","-0.025783585384488106"
"29545","-0.14000341296195984","-0.14000341296195984","-0.14000341296195984"
"29549","-0.24655155837535858","-0.24655155837535858","-0.24655155837535858"
"29555","-0.11090432852506638","-0.11090432852506638","-0.11090432852506638"
"29557","-0.05320335179567337","-0.05320335179567337","-0.05320335179567337"
"29559","-0.05912269279360771","-0.05912269279360771","-0.05912269279360771"
"29565","-0.0985085591673851","-0.0985085591673851","-0.0985085591673851"
"29567","-0.08827800303697586","-0.08827800303697586","-0.08827800303697586"
"29569","-0.059440188109874725","-0.059440188109874725","-0.059440188109874725"
"29571","-0.036813944578170776","-0.036813944578170776","-0.036813944578170776"
"29573","-0.0786730945110321","-0.0786730945110321","-0.0786730945110321"
"29581","-0.12627597153186798","-0.12627597153186798","-0.12627597153186798"
"29583","0.04164000600576401","0.04164000600576401","0.04164000600576401"
"29585","0.041112303733825684","0.041112303733825684","0.041112303733825684"
"29589","0.1014295294880867","0.1014295294880867","0.1014295294880867"
"29595","0.05006353184580803","0.05006353184580803","0.05006353184580803"
"29601","-0.034917622804641724","-0.034917622804641724","-0.034917622804641724"
"29603","-0.07233108580112457","-0.07233108580112457","-0.07233108580112457"
"29605","-0.05396271497011185","-0.05396271497011185","-0.05396271497011185"
"29607","0.012857689522206783","0.012857689522206783","0.012857689522206783"
"29615","-0.08534230291843414","-0.08534230291843414","-0.08534230291843414"
"29619","-0.16681647300720215","-0.16681647300720215","-0.16681647300720215"
"29623","-0.09199623018503189","-0.09199623018503189","-0.09199623018503189"
"29627","-0.1564285010099411","-0.1564285010099411","-0.1564285010099411"
"29629","-0.1477798968553543","-0.1477798968553543","-0.1477798968553543"
"29631","-0.08512914180755615","-0.08512914180755615","-0.08512914180755615"
"29633","-0.018565315753221512","-0.018565315753221512","-0.018565315753221512"
"29637","-0.05564989522099495","-0.05564989522099495","-0.05564989522099495"
"29639","-0.006516173481941223","-0.006516173481941223","-0.006516173481941223"
"29641","0.07030076533555984","0.07030076533555984","0.07030076533555984"
"29643","0.01561886165291071","0.01561886165291071","0.01561886165291071"
"29645","-0.07737865298986435","-0.07737865298986435","-0.07737865298986435"
"29649","-0.09690160304307938","-0.09690160304307938","-0.09690160304307938"
"29653","-0.05918202921748161","-0.05918202921748161","-0.05918202921748161"
"29661","-0.138115793466568","-0.138115793466568","-0.138115793466568"
"29663","-0.16197636723518372","-0.16197636723518372","-0.16197636723518372"
"29667","-0.07792137563228607","-0.07792137563228607","-0.07792137563228607"
"29669","-0.009344763122498989","-0.009344763122498989","-0.009344763122498989"
"29675","0.15394935011863708","0.15394935011863708","0.15394935011863708"
"29677","0.14524894952774048","0.14524894952774048","0.14524894952774048"
"29679","0.11500491201877594","0.11500491201877594","0.11500491201877594"
"29683","0.09508547931909561","0.09508547931909561","0.09508547931909561"
"29685","0.06465662270784378","0.06465662270784378","0.06465662270784378"
"29687","0.027890490368008614","0.027890490368008614","0.027890490368008614"
"29691","0.0348200686275959","0.0348200686275959","0.0348200686275959"
"29693","0.06545305252075195","0.06545305252075195","0.06545305252075195"
"29697","-0.08034423738718033","-0.08034423738718033","-0.08034423738718033"
"29699","-0.13947033882141113","-0.13947033882141113","-0.13947033882141113"
"29711","-0.11991386115550995","-0.11991386115550995","-0.11991386115550995"
"29713","-0.04212344065308571","-0.04212344065308571","-0.04212344065308571"
"29715","-0.05770329758524895","-0.05770329758524895","-0.05770329758524895"
"29721","-0.1606859564781189","-0.1606859564781189","-0.1606859564781189"
"29725","-0.2256973534822464","-0.2256973534822464","-0.2256973534822464"
"29731","-0.09400535374879837","-0.09400535374879837","-0.09400535374879837"
"29733","-0.0268107783049345","-0.0268107783049345","-0.0268107783049345"
"29737","0.0808500200510025","0.0808500200510025","0.0808500200510025"
"29741","-0.0478333979845047","-0.0478333979845047","-0.0478333979845047"
"29745","-0.12137428671121597","-0.12137428671121597","-0.12137428671121597"
"29747","-0.07980415225028992","-0.07980415225028992","-0.07980415225028992"
"29751","-0.07712864875793457","-0.07712864875793457","-0.07712864875793457"
"29753","-0.15178503096103668","-0.15178503096103668","-0.15178503096103668"
"29755","0.0018340111710131168","0.0018340111710131168","0.0018340111710131168"
"29757","0.02575933374464512","0.02575933374464512","0.02575933374464512"
"29761","0.03625170513987541","0.03625170513987541","0.03625170513987541"
"29763","0.02465660497546196","0.02465660497546196","0.02465660497546196"
"29767","-0.12143344432115555","-0.12143344432115555","-0.12143344432115555"
"29769","-0.1790195256471634","-0.1790195256471634","-0.1790195256471634"
"29771","-0.21039922535419464","-0.21039922535419464","-0.21039922535419464"
"29775","-0.24640768766403198","-0.24640768766403198","-0.24640768766403198"
"29779","-0.23989377915859222","-0.23989377915859222","-0.23989377915859222"
"29781","-0.2189709097146988","-0.2189709097146988","-0.2189709097146988"
"29783","-0.1467774212360382","-0.1467774212360382","-0.1467774212360382"
"29787","-0.13120652735233307","-0.13120652735233307","-0.13120652735233307"
"29789","-0.07304827868938446","-0.07304827868938446","-0.07304827868938446"
"29791","-0.02608688920736313","-0.02608688920736313","-0.02608688920736313"
"29793","0.005419150460511446","0.005419150460511446","0.005419150460511446"
"29797","-0.1587163656949997","-0.1587163656949997","-0.1587163656949997"
"29799","-0.22297877073287964","-0.22297877073287964","-0.22297877073287964"
"29801","-0.26828810572624207","-0.26828810572624207","-0.26828810572624207"
"29807","-0.1676855832338333","-0.1676855832338333","-0.1676855832338333"
"29809","-0.14895567297935486","-0.14895567297935486","-0.14895567297935486"
"29813","-0.15862947702407837","-0.15862947702407837","-0.15862947702407837"
"29815","-0.1774815171957016","-0.1774815171957016","-0.1774815171957016"
"29819","-0.05509138107299805","-0.05509138107299805","-0.05509138107299805"
"29821","-0.009053687565028667","-0.009053687565028667","-0.009053687565028667"
"29823","-0.03244507685303688","-0.03244507685303688","-0.03244507685303688"
