"Step","resilient-blaze-9 - Smallest CBF constraint(unfiltered)","resilient-blaze-9 - Smallest CBF constraint(unfiltered)__MIN","resilient-blaze-9 - Smallest CBF constraint(unfiltered)__MAX"
"11021","-0.49095022678375244","-0.49095022678375244","-0.49095022678375244"
"11023","-0.5104015469551086","-0.5104015469551086","-0.5104015469551086"
"11025","-0.042397886514663696","-0.042397886514663696","-0.042397886514663696"
"11029","-0.19840306043624878","-0.19840306043624878","-0.19840306043624878"
"11033","-0.3521158993244171","-0.3521158993244171","-0.3521158993244171"
"11035","-0.13586556911468506","-0.13586556911468506","-0.13586556911468506"
"11039","-0.012353956699371338","-0.012353956699371338","-0.012353956699371338"
"11045","-0.20062154531478882","-0.20062154531478882","-0.20062154531478882"
"11049","0","0","0"
"11051","-0.01878410577774048","-0.01878410577774048","-0.01878410577774048"
"11053","0","0","0"
"11061","0","0","0"
"11063","-0.18923991918563843","-0.18923991918563843","-0.18923991918563843"
"11069","-0.06579625606536865","-0.06579625606536865","-0.06579625606536865"
"11073","-0.30707722902297974","-0.30707722902297974","-0.30707722902297974"
"11077","-0.07427170872688293","-0.07427170872688293","-0.07427170872688293"
"11079","-0.6093469858169556","-0.6093469858169556","-0.6093469858169556"
"11087","-0.09999793767929077","-0.09999793767929077","-0.09999793767929077"
"11089","-0.25455939769744873","-0.25455939769744873","-0.25455939769744873"
"11091","-0.032959651201963425","-0.032959651201963425","-0.032959651201963425"
"11097","-0.46256041526794434","-0.46256041526794434","-0.46256041526794434"
"11101","-0.007011232897639275","-0.007011232897639275","-0.007011232897639275"
"11103","-0.8829697370529175","-0.8829697370529175","-0.8829697370529175"
"11107","-0.17276683449745178","-0.17276683449745178","-0.17276683449745178"
"11111","-0.6472412347793579","-0.6472412347793579","-0.6472412347793579"
"11113","0","0","0"
"11115","-0.9798564910888672","-0.9798564910888672","-0.9798564910888672"
"11119","-0.12298772484064102","-0.12298772484064102","-0.12298772484064102"
"11123","-0.48582521080970764","-0.48582521080970764","-0.48582521080970764"
"11125","-0.6255972981452942","-0.6255972981452942","-0.6255972981452942"
"11127","-0.2057289481163025","-0.2057289481163025","-0.2057289481163025"
"11129","0","0","0"
"11133","0","0","0"
"11139","-0.04913291707634926","-0.04913291707634926","-0.04913291707634926"
"11141","-0.4682255685329437","-0.4682255685329437","-0.4682255685329437"
"11143","-0.3130500316619873","-0.3130500316619873","-0.3130500316619873"
"11145","-0.3368191421031952","-0.3368191421031952","-0.3368191421031952"
"11149","-0.07138162851333618","-0.07138162851333618","-0.07138162851333618"
"11153","-0.324210524559021","-0.324210524559021","-0.324210524559021"
"11155","-0.0883854478597641","-0.0883854478597641","-0.0883854478597641"
"11157","-0.7405595779418945","-0.7405595779418945","-0.7405595779418945"
"11159","-0.6324231624603271","-0.6324231624603271","-0.6324231624603271"
"11161","-0.15212556719779968","-0.15212556719779968","-0.15212556719779968"
"11165","-0.12468588352203369","-0.12468588352203369","-0.12468588352203369"
"11169","-0.49324285984039307","-0.49324285984039307","-0.49324285984039307"
"11171","-0.19548265635967255","-0.19548265635967255","-0.19548265635967255"
"11173","-0.23634743690490723","-0.23634743690490723","-0.23634743690490723"
"11175","-0.24236077070236206","-0.24236077070236206","-0.24236077070236206"
"11181","-0.2199193686246872","-0.2199193686246872","-0.2199193686246872"
"11183","-0.5948613882064819","-0.5948613882064819","-0.5948613882064819"
"11189","-0.5664120316505432","-0.5664120316505432","-0.5664120316505432"
"11193","-0.42136701941490173","-0.42136701941490173","-0.42136701941490173"
"11199","-0.4488541781902313","-0.4488541781902313","-0.4488541781902313"
"11211","-0.028307020664215088","-0.028307020664215088","-0.028307020664215088"
"11217","-0.05166468024253845","-0.05166468024253845","-0.05166468024253845"
"11219","-0.24183368682861328","-0.24183368682861328","-0.24183368682861328"
"11223","0","0","0"
"11227","0","0","0"
"11229","0","0","0"
"11233","0","0","0"
"11235","-0.5183308720588684","-0.5183308720588684","-0.5183308720588684"
"11241","0","0","0"
"11243","-0.02054479718208313","-0.02054479718208313","-0.02054479718208313"
"11247","-0.17878207564353943","-0.17878207564353943","-0.17878207564353943"
"11249","0","0","0"
"11251","-0.1114766001701355","-0.1114766001701355","-0.1114766001701355"
"11253","-0.13157251477241516","-0.13157251477241516","-0.13157251477241516"
"11257","-0.04264253377914429","-0.04264253377914429","-0.04264253377914429"
"11261","-0.19839516282081604","-0.19839516282081604","-0.19839516282081604"
"11271","-0.16837726533412933","-0.16837726533412933","-0.16837726533412933"
"11275","-0.15917950868606567","-0.15917950868606567","-0.15917950868606567"
"11277","-0.0867132917046547","-0.0867132917046547","-0.0867132917046547"
"11281","0","0","0"
"11283","-0.1843872219324112","-0.1843872219324112","-0.1843872219324112"
"11285","0","0","0"
"11289","-0.10102984309196472","-0.10102984309196472","-0.10102984309196472"
"11293","-0.5028833746910095","-0.5028833746910095","-0.5028833746910095"
"11295","-0.0572405606508255","-0.0572405606508255","-0.0572405606508255"
"11299","-0.18577390909194946","-0.18577390909194946","-0.18577390909194946"
"11301","-0.27996209263801575","-0.27996209263801575","-0.27996209263801575"
"11307","0","0","0"
"11309","-0.2774374485015869","-0.2774374485015869","-0.2774374485015869"
"11311","-0.01825699210166931","-0.01825699210166931","-0.01825699210166931"
"11313","-0.3017464876174927","-0.3017464876174927","-0.3017464876174927"
"11319","-0.1544247269630432","-0.1544247269630432","-0.1544247269630432"
"11323","-1.1224873065948486","-1.1224873065948486","-1.1224873065948486"
"11325","0","0","0"
"11327","-0.5002956986427307","-0.5002956986427307","-0.5002956986427307"
"11331","0","0","0"
"11335","-0.1547335386276245","-0.1547335386276245","-0.1547335386276245"
"11337","-0.2867484986782074","-0.2867484986782074","-0.2867484986782074"
"11339","-0.06005924940109253","-0.06005924940109253","-0.06005924940109253"
"11341","-0.2292119860649109","-0.2292119860649109","-0.2292119860649109"
"11343","0","0","0"
"11345","-0.07568159699440002","-0.07568159699440002","-0.07568159699440002"
"11347","-0.24658608436584473","-0.24658608436584473","-0.24658608436584473"
"11353","-0.12997469305992126","-0.12997469305992126","-0.12997469305992126"
"11357","0","0","0"
"11363","-0.045775506645441055","-0.045775506645441055","-0.045775506645441055"
"11375","0","0","0"
"11377","0","0","0"
"11379","0","0","0"
"11383","-0.29344338178634644","-0.29344338178634644","-0.29344338178634644"
"11385","0","0","0"
"11389","-0.06596434116363525","-0.06596434116363525","-0.06596434116363525"
"11391","-0.24223613739013672","-0.24223613739013672","-0.24223613739013672"
"11393","-0.19743233919143677","-0.19743233919143677","-0.19743233919143677"
"11395","0","0","0"
"11401","0","0","0"
"11407","0","0","0"
"11409","-0.0009213685989379883","-0.0009213685989379883","-0.0009213685989379883"
"11411","-0.3282397389411926","-0.3282397389411926","-0.3282397389411926"
"11413","-0.3328419625759125","-0.3328419625759125","-0.3328419625759125"
"11415","0","0","0"
"11417","-0.11411559581756592","-0.11411559581756592","-0.11411559581756592"
"11423","-0.15660667419433594","-0.15660667419433594","-0.15660667419433594"
"11425","-0.3598836362361908","-0.3598836362361908","-0.3598836362361908"
"11427","-0.24745720624923706","-0.24745720624923706","-0.24745720624923706"
"11429","-1.3510985374450684","-1.3510985374450684","-1.3510985374450684"
"11435","-0.012908658012747765","-0.012908658012747765","-0.012908658012747765"
"11439","-0.4096241593360901","-0.4096241593360901","-0.4096241593360901"
"11441","-0.19898581504821777","-0.19898581504821777","-0.19898581504821777"
"11451","-0.07911249995231628","-0.07911249995231628","-0.07911249995231628"
"11453","-0.5726619958877563","-0.5726619958877563","-0.5726619958877563"
"11457","-0.2712461054325104","-0.2712461054325104","-0.2712461054325104"
"11459","-0.016828805208206177","-0.016828805208206177","-0.016828805208206177"
"11461","0","0","0"
"11463","-0.22675395011901855","-0.22675395011901855","-0.22675395011901855"
"11465","-1.163831114768982","-1.163831114768982","-1.163831114768982"
"11467","-0.9439552426338196","-0.9439552426338196","-0.9439552426338196"
"11469","-0.6273260116577148","-0.6273260116577148","-0.6273260116577148"
"11471","-0.6675199270248413","-0.6675199270248413","-0.6675199270248413"
"11473","-0.5592728853225708","-0.5592728853225708","-0.5592728853225708"
"11475","-0.8501877784729004","-0.8501877784729004","-0.8501877784729004"
"11477","0","0","0"
"11479","-0.48669174313545227","-0.48669174313545227","-0.48669174313545227"
"11485","-0.30515792965888977","-0.30515792965888977","-0.30515792965888977"
"11487","-0.12654423713684082","-0.12654423713684082","-0.12654423713684082"
"11489","0","0","0"
"11491","-0.48994630575180054","-0.48994630575180054","-0.48994630575180054"
"11507","-0.10379325598478317","-0.10379325598478317","-0.10379325598478317"
"11509","-0.42570337653160095","-0.42570337653160095","-0.42570337653160095"
"11513","-0.14537283778190613","-0.14537283778190613","-0.14537283778190613"
"11517","-0.10778245329856873","-0.10778245329856873","-0.10778245329856873"
"11519","-0.3052528202533722","-0.3052528202533722","-0.3052528202533722"
"11523","-0.30735909938812256","-0.30735909938812256","-0.30735909938812256"
"11525","-0.24430310726165771","-0.24430310726165771","-0.24430310726165771"
"11533","-0.9315036535263062","-0.9315036535263062","-0.9315036535263062"
"11535","-0.16880753636360168","-0.16880753636360168","-0.16880753636360168"
"11537","-0.10029188543558121","-0.10029188543558121","-0.10029188543558121"
"11539","-0.29444584250450134","-0.29444584250450134","-0.29444584250450134"
"11543","-0.06019756197929382","-0.06019756197929382","-0.06019756197929382"
"11545","-0.15545740723609924","-0.15545740723609924","-0.15545740723609924"
"11549","-0.6082131862640381","-0.6082131862640381","-0.6082131862640381"
"11551","-0.5196801424026489","-0.5196801424026489","-0.5196801424026489"
"11553","-0.17040704190731049","-0.17040704190731049","-0.17040704190731049"
"11555","-0.7088578343391418","-0.7088578343391418","-0.7088578343391418"
"11561","-0.3197515606880188","-0.3197515606880188","-0.3197515606880188"
"11563","-0.12702131271362305","-0.12702131271362305","-0.12702131271362305"
"11565","-0.27809596061706543","-0.27809596061706543","-0.27809596061706543"
"11573","-0.5968111753463745","-0.5968111753463745","-0.5968111753463745"
"11575","-0.04419732093811035","-0.04419732093811035","-0.04419732093811035"
"11583","-0.37348341941833496","-0.37348341941833496","-0.37348341941833496"
"11589","-0.1156536340713501","-0.1156536340713501","-0.1156536340713501"
"11593","-0.2811281979084015","-0.2811281979084015","-0.2811281979084015"
"11595","-0.3755425214767456","-0.3755425214767456","-0.3755425214767456"
"11601","-0.1786261647939682","-0.1786261647939682","-0.1786261647939682"
"11603","-0.9525151252746582","-0.9525151252746582","-0.9525151252746582"
"11607","-0.035428717732429504","-0.035428717732429504","-0.035428717732429504"
"11611","-0.0725020095705986","-0.0725020095705986","-0.0725020095705986"
"11615","-0.15275868773460388","-0.15275868773460388","-0.15275868773460388"
"11617","-0.12897709012031555","-0.12897709012031555","-0.12897709012031555"
"11619","-0.15200042724609375","-0.15200042724609375","-0.15200042724609375"
"11621","-0.1315861940383911","-0.1315861940383911","-0.1315861940383911"
"11625","-0.004806712735444307","-0.004806712735444307","-0.004806712735444307"
"11631","-0.456127792596817","-0.456127792596817","-0.456127792596817"
"11633","-0.33762428164482117","-0.33762428164482117","-0.33762428164482117"
"11635","0","0","0"
"11637","-0.2622184753417969","-0.2622184753417969","-0.2622184753417969"
"11639","-0.6917601823806763","-0.6917601823806763","-0.6917601823806763"
"11641","-0.984135091304779","-0.984135091304779","-0.984135091304779"
"11649","-0.23305895924568176","-0.23305895924568176","-0.23305895924568176"
"11651","-0.28061020374298096","-0.28061020374298096","-0.28061020374298096"
"11653","-0.07087749242782593","-0.07087749242782593","-0.07087749242782593"
"11655","0","0","0"
"11657","-0.45815128087997437","-0.45815128087997437","-0.45815128087997437"
"11659","-0.07087450474500656","-0.07087450474500656","-0.07087450474500656"
"11665","-0.21872486174106598","-0.21872486174106598","-0.21872486174106598"
"11667","-0.21020039916038513","-0.21020039916038513","-0.21020039916038513"
"11671","-0.3627820909023285","-0.3627820909023285","-0.3627820909023285"
"11673","-0.47482359409332275","-0.47482359409332275","-0.47482359409332275"
"11675","-0.285522997379303","-0.285522997379303","-0.285522997379303"
"11677","-0.1226508617401123","-0.1226508617401123","-0.1226508617401123"
"11681","-0.6169828772544861","-0.6169828772544861","-0.6169828772544861"
"11685","-0.5447828769683838","-0.5447828769683838","-0.5447828769683838"
"11697","-0.6052969694137573","-0.6052969694137573","-0.6052969694137573"
"11699","-0.12350958585739136","-0.12350958585739136","-0.12350958585739136"
"11703","-1.2951136827468872","-1.2951136827468872","-1.2951136827468872"
"11709","-0.33032697439193726","-0.33032697439193726","-0.33032697439193726"
"11713","-0.7350597381591797","-0.7350597381591797","-0.7350597381591797"
"11721","-0.714667797088623","-0.714667797088623","-0.714667797088623"
"11723","-0.5886480808258057","-0.5886480808258057","-0.5886480808258057"
"11729","-0.06456157565116882","-0.06456157565116882","-0.06456157565116882"
"11731","-0.19595307111740112","-0.19595307111740112","-0.19595307111740112"
"11735","-0.6513238549232483","-0.6513238549232483","-0.6513238549232483"
"11739","-0.20043015480041504","-0.20043015480041504","-0.20043015480041504"
"11741","-0.1772310733795166","-0.1772310733795166","-0.1772310733795166"
"11743","-0.16667325794696808","-0.16667325794696808","-0.16667325794696808"
"11749","-0.02684090845286846","-0.02684090845286846","-0.02684090845286846"
"11751","-0.3090028762817383","-0.3090028762817383","-0.3090028762817383"
"11753","-0.23712968826293945","-0.23712968826293945","-0.23712968826293945"
"11755","-0.3483181297779083","-0.3483181297779083","-0.3483181297779083"
"11757","-0.6231160163879395","-0.6231160163879395","-0.6231160163879395"
"11759","-0.16134858131408691","-0.16134858131408691","-0.16134858131408691"
"11765","-0.9583689570426941","-0.9583689570426941","-0.9583689570426941"
"11769","-0.5500597953796387","-0.5500597953796387","-0.5500597953796387"
"11781","-1.3695974349975586","-1.3695974349975586","-1.3695974349975586"
"11791","-0.06672835350036621","-0.06672835350036621","-0.06672835350036621"
"11793","-0.29380038380622864","-0.29380038380622864","-0.29380038380622864"
"11799","-0.29320839047431946","-0.29320839047431946","-0.29320839047431946"
"11805","-0.7890368700027466","-0.7890368700027466","-0.7890368700027466"
"11811","-0.3408642113208771","-0.3408642113208771","-0.3408642113208771"
"11813","-0.6199488043785095","-0.6199488043785095","-0.6199488043785095"
"11815","-0.6371992230415344","-0.6371992230415344","-0.6371992230415344"
"11817","-0.03959020972251892","-0.03959020972251892","-0.03959020972251892"
"11819","0","0","0"
"11829","-0.2979047894477844","-0.2979047894477844","-0.2979047894477844"
"11831","0","0","0"
"11835","-0.12860107421875","-0.12860107421875","-0.12860107421875"
"11837","-1.1016838550567627","-1.1016838550567627","-1.1016838550567627"
