"Step","resilient-blaze-9 - Smallest CBF value","resilient-blaze-9 - Smallest CBF value__MIN","resilient-blaze-9 - Smallest CBF value__MAX"
"11081","-0.0227661095559597","-0.0227661095559597","-0.0227661095559597"
"11085","0.1733165681362152","0.1733165681362152","0.1733165681362152"
"11087","0.08457541465759277","0.08457541465759277","0.08457541465759277"
"11089","0.01744147203862667","0.01744147203862667","0.01744147203862667"
"11093","-0.008027746342122555","-0.008027746342122555","-0.008027746342122555"
"11095","0.0653456300497055","0.0653456300497055","0.0653456300497055"
"11099","0.022422537207603455","0.022422537207603455","0.022422537207603455"
"11105","-0.04303540289402008","-0.04303540289402008","-0.04303540289402008"
"11109","0.015969639644026756","0.015969639644026756","0.015969639644026756"
"11113","-0.10068625956773758","-0.10068625956773758","-0.10068625956773758"
"11117","-0.1363227516412735","-0.1363227516412735","-0.1363227516412735"
"11119","-0.12298772484064102","-0.12298772484064102","-0.12298772484064102"
"11121","-0.08904266357421875","-0.08904266357421875","-0.08904266357421875"
"11123","-0.03188798949122429","-0.03188798949122429","-0.03188798949122429"
"11125","0.04701586067676544","0.04701586067676544","0.04701586067676544"
"11127","0.1390976756811142","0.1390976756811142","0.1390976756811142"
"11129","0.16162873804569244","0.16162873804569244","0.16162873804569244"
"11131","0.13881559669971466","0.13881559669971466","0.13881559669971466"
"11133","0.1349768042564392","0.1349768042564392","0.1349768042564392"
"11135","0.13709913194179535","0.13709913194179535","0.13709913194179535"
"11139","-0.04913291707634926","-0.04913291707634926","-0.04913291707634926"
"11143","-0.20862650871276855","-0.20862650871276855","-0.20862650871276855"
"11145","-0.270559698343277","-0.270559698343277","-0.270559698343277"
"11149","0.1802833527326584","0.1802833527326584","0.1802833527326584"
"11151","0.1529320627450943","0.1529320627450943","0.1529320627450943"
"11157","-0.00969941820949316","-0.00969941820949316","-0.00969941820949316"
"11159","-0.08852183818817139","-0.08852183818817139","-0.08852183818817139"
"11163","0.017043640837073326","0.017043640837073326","0.017043640837073326"
"11167","-0.07174678891897202","-0.07174678891897202","-0.07174678891897202"
"11169","-0.15649227797985077","-0.15649227797985077","-0.15649227797985077"
"11173","-0.226665660738945","-0.226665660738945","-0.226665660738945"
"11185","-0.13092932105064392","-0.13092932105064392","-0.13092932105064392"
"11187","-0.10772666335105896","-0.10772666335105896","-0.10772666335105896"
"11191","-0.14428699016571045","-0.14428699016571045","-0.14428699016571045"
"11193","-0.11672648787498474","-0.11672648787498474","-0.11672648787498474"
"11211","0.024251990020275116","0.024251990020275116","0.024251990020275116"
"11215","0.04819896072149277","0.04819896072149277","0.04819896072149277"
"11219","0.1478567123413086","0.1478567123413086","0.1478567123413086"
"11221","0.1966523677110672","0.1966523677110672","0.1966523677110672"
"11223","0.29262351989746094","0.29262351989746094","0.29262351989746094"
"11227","0.34902462363243103","0.34902462363243103","0.34902462363243103"
"11229","0.28846433758735657","0.28846433758735657","0.28846433758735657"
"11231","0.22995010018348694","0.22995010018348694","0.22995010018348694"
"11233","0.18883156776428223","0.18883156776428223","0.18883156776428223"
"11235","0.1554141789674759","0.1554141789674759","0.1554141789674759"
"11243","0.02450725808739662","0.02450725808739662","0.02450725808739662"
"11245","0.012508166953921318","0.012508166953921318","0.012508166953921318"
"11247","0.015442018397152424","0.015442018397152424","0.015442018397152424"
"11249","0.04509633779525757","0.04509633779525757","0.04509633779525757"
"11255","-0.08006855845451355","-0.08006855845451355","-0.08006855845451355"
"11263","-0.06710723042488098","-0.06710723042488098","-0.06710723042488098"
"11265","-0.11183909326791763","-0.11183909326791763","-0.11183909326791763"
"11269","-0.1610618382692337","-0.1610618382692337","-0.1610618382692337"
"11271","-0.16837726533412933","-0.16837726533412933","-0.16837726533412933"
"11273","-0.16159623861312866","-0.16159623861312866","-0.16159623861312866"
"11277","-0.0867132917046547","-0.0867132917046547","-0.0867132917046547"
"11279","-0.011290361173450947","-0.011290361173450947","-0.011290361173450947"
"11281","0.08216903358697891","0.08216903358697891","0.08216903358697891"
"11283","0.14576005935668945","0.14576005935668945","0.14576005935668945"
"11285","0.13229116797447205","0.13229116797447205","0.13229116797447205"
"11287","0.010600564070045948","0.010600564070045948","0.010600564070045948"
"11293","0.009616609662771225","0.009616609662771225","0.009616609662771225"
"11295","0.007984417490661144","0.007984417490661144","0.007984417490661144"
"11305","0.03862598538398743","0.03862598538398743","0.03862598538398743"
"11307","0.045135896652936935","0.045135896652936935","0.045135896652936935"
"11309","0.05107659101486206","0.05107659101486206","0.05107659101486206"
"11321","0.03988882154226303","0.03988882154226303","0.03988882154226303"
"11325","-0.18467427790164948","-0.18467427790164948","-0.18467427790164948"
"11327","0.1786084920167923","0.1786084920167923","0.1786084920167923"
"11333","0.10063596814870834","0.10063596814870834","0.10063596814870834"
"11337","0.10386059433221817","0.10386059433221817","0.10386059433221817"
"11343","0.11570113152265549","0.11570113152265549","0.11570113152265549"
"11345","0.05772168189287186","0.05772168189287186","0.05772168189287186"
"11355","-0.10158208012580872","-0.10158208012580872","-0.10158208012580872"
"11357","-0.10468816757202148","-0.10468816757202148","-0.10468816757202148"
"11359","-0.13373392820358276","-0.13373392820358276","-0.13373392820358276"
"11361","-0.07324745506048203","-0.07324745506048203","-0.07324745506048203"
"11363","-0.045775506645441055","-0.045775506645441055","-0.045775506645441055"
"11369","0.030422024428844452","0.030422024428844452","0.030422024428844452"
"11371","0.038537781685590744","0.038537781685590744","0.038537781685590744"
"11373","0.03461429849267006","0.03461429849267006","0.03461429849267006"
"11379","0.06140950694680214","0.06140950694680214","0.06140950694680214"
"11383","0.09426064044237137","0.09426064044237137","0.09426064044237137"
"11387","0.05023188889026642","0.05023188889026642","0.05023188889026642"
"11389","0.028812937438488007","0.028812937438488007","0.028812937438488007"
"11393","0.021684719249606133","0.021684719249606133","0.021684719249606133"
"11397","0.06503379344940186","0.06503379344940186","0.06503379344940186"
"11401","0.13295583426952362","0.13295583426952362","0.13295583426952362"
"11403","0.1722888946533203","0.1722888946533203","0.1722888946533203"
"11405","0.1646348387002945","0.1646348387002945","0.1646348387002945"
"11417","0.26795700192451477","0.26795700192451477","0.26795700192451477"
"11419","0.2248634696006775","0.2248634696006775","0.2248634696006775"
"11421","0.16656625270843506","0.16656625270843506","0.16656625270843506"
"11425","0.0998724177479744","0.0998724177479744","0.0998724177479744"
"11427","0.06935732066631317","0.06935732066631317","0.06935732066631317"
"11429","0.035161860287189484","0.035161860287189484","0.035161860287189484"
"11431","0.0035942464601248503","0.0035942464601248503","0.0035942464601248503"
"11433","-0.010235479101538658","-0.010235479101538658","-0.010235479101538658"
"11439","0.04618285596370697","0.04618285596370697","0.04618285596370697"
"11443","0.1019931212067604","0.1019931212067604","0.1019931212067604"
"11447","-0.04463980719447136","-0.04463980719447136","-0.04463980719447136"
"11455","0.16098430752754211","0.16098430752754211","0.16098430752754211"
"11461","-0.02353822812438011","-0.02353822812438011","-0.02353822812438011"
"11463","-0.06265385448932648","-0.06265385448932648","-0.06265385448932648"
"11473","0.1825358122587204","0.1825358122587204","0.1825358122587204"
"11475","0.20444828271865845","0.20444828271865845","0.20444828271865845"
"11479","0.06790903210639954","0.06790903210639954","0.06790903210639954"
"11481","0.01114034652709961","0.01114034652709961","0.01114034652709961"
"11483","-0.023463675752282143","-0.023463675752282143","-0.023463675752282143"
"11493","-0.019140109419822693","-0.019140109419822693","-0.019140109419822693"
"11497","-0.13280531764030457","-0.13280531764030457","-0.13280531764030457"
"11507","-0.11882450431585312","-0.11882450431585312","-0.11882450431585312"
"11509","-0.1034616231918335","-0.1034616231918335","-0.1034616231918335"
"11511","-0.07751037180423737","-0.07751037180423737","-0.07751037180423737"
"11515","-0.14742502570152283","-0.14742502570152283","-0.14742502570152283"
"11523","-0.1329210102558136","-0.1329210102558136","-0.1329210102558136"
"11533","-0.07987512648105621","-0.07987512648105621","-0.07987512648105621"
"11543","-0.046955130994319916","-0.046955130994319916","-0.046955130994319916"
"11545","-0.10255614668130875","-0.10255614668130875","-0.10255614668130875"
"11549","-0.17475666105747223","-0.17475666105747223","-0.17475666105747223"
"11551","-0.19029530882835388","-0.19029530882835388","-0.19029530882835388"
"11553","-0.1938573569059372","-0.1938573569059372","-0.1938573569059372"
"11559","-0.11582470685243607","-0.11582470685243607","-0.11582470685243607"
"11563","0.21311797201633453","0.21311797201633453","0.21311797201633453"
"11567","0.17782099545001984","0.17782099545001984","0.17782099545001984"
"11569","0.14809004962444305","0.14809004962444305","0.14809004962444305"
"11573","0.07246572524309158","0.07246572524309158","0.07246572524309158"
"11575","0.07124801725149155","0.07124801725149155","0.07124801725149155"
"11579","0.11831977218389511","0.11831977218389511","0.11831977218389511"
"11583","0.155134916305542","0.155134916305542","0.155134916305542"
"11585","0.13031983375549316","0.13031983375549316","0.13031983375549316"
"11587","0.13237792253494263","0.13237792253494263","0.13237792253494263"
"11593","0.11831764876842499","0.11831764876842499","0.11831764876842499"
"11595","0.09745830297470093","0.09745830297470093","0.09745830297470093"
"11597","0.09656602889299393","0.09656602889299393","0.09656602889299393"
"11599","0.11275697499513626","0.11275697499513626","0.11275697499513626"
"11601","0.12803776562213898","0.12803776562213898","0.12803776562213898"
"11603","0.07474516332149506","0.07474516332149506","0.07474516332149506"
"11605","0.006333460565656424","0.006333460565656424","0.006333460565656424"
"11607","-0.035428717732429504","-0.035428717732429504","-0.035428717732429504"
"11611","-0.0725020095705986","-0.0725020095705986","-0.0725020095705986"
"11615","-0.10508935898542404","-0.10508935898542404","-0.10508935898542404"
"11617","-0.12897709012031555","-0.12897709012031555","-0.12897709012031555"
"11623","-0.1348685473203659","-0.1348685473203659","-0.1348685473203659"
"11625","-0.0838128849864006","-0.0838128849864006","-0.0838128849864006"
"11627","-0.015571709722280502","-0.015571709722280502","-0.015571709722280502"
"11629","0.025210006162524223","0.025210006162524223","0.025210006162524223"
"11631","0.07497309148311615","0.07497309148311615","0.07497309148311615"
"11633","0.05705974996089935","0.05705974996089935","0.05705974996089935"
"11641","0.1216130405664444","0.1216130405664444","0.1216130405664444"
"11649","-0.0556221529841423","-0.0556221529841423","-0.0556221529841423"
"11655","-0.11161467432975769","-0.11161467432975769","-0.11161467432975769"
"11659","-0.07087450474500656","-0.07087450474500656","-0.07087450474500656"
"11661","-0.13782721757888794","-0.13782721757888794","-0.13782721757888794"
"11663","-0.1900641769170761","-0.1900641769170761","-0.1900641769170761"
"11665","-0.21872486174106598","-0.21872486174106598","-0.21872486174106598"
"11667","-0.21020039916038513","-0.21020039916038513","-0.21020039916038513"
"11669","-0.16556616127490997","-0.16556616127490997","-0.16556616127490997"
"11671","-0.09594012051820755","-0.09594012051820755","-0.09594012051820755"
"11675","0.05192357301712036","0.05192357301712036","0.05192357301712036"
"11679","0.10558386892080307","0.10558386892080307","0.10558386892080307"
"11687","-0.11101005971431732","-0.11101005971431732","-0.11101005971431732"
"11689","-0.10064435005187988","-0.10064435005187988","-0.10064435005187988"
"11693","0.004019970074295998","0.004019970074295998","0.004019970074295998"
"11695","-0.008366295136511326","-0.008366295136511326","-0.008366295136511326"
"11701","0.07690919190645218","0.07690919190645218","0.07690919190645218"
"11703","0.07495281845331192","0.07495281845331192","0.07495281845331192"
"11705","0.07341636717319489","0.07341636717319489","0.07341636717319489"
"11707","0.08759741485118866","0.08759741485118866","0.08759741485118866"
"11711","0.1406775414943695","0.1406775414943695","0.1406775414943695"
"11713","0.13963352143764496","0.13963352143764496","0.13963352143764496"
"11715","0.10632990300655365","0.10632990300655365","0.10632990300655365"
"11717","0.045727137476205826","0.045727137476205826","0.045727137476205826"
"11719","0.015616332180798054","0.015616332180798054","0.015616332180798054"
"11721","0.043532371520996094","0.043532371520996094","0.043532371520996094"
"11723","0.10679382085800171","0.10679382085800171","0.10679382085800171"
"11727","0.056881505995988846","0.056881505995988846","0.056881505995988846"
"11731","0.01889839954674244","0.01889839954674244","0.01889839954674244"
"11733","-0.07786735892295837","-0.07786735892295837","-0.07786735892295837"
"11737","0.14557582139968872","0.14557582139968872","0.14557582139968872"
"11745","-0.28093385696411133","-0.28093385696411133","-0.28093385696411133"
