"Step","rare-brook-31 - CBF constraint(unfiltered)","rare-brook-31 - CBF constraint(unfiltered)__MIN","rare-brook-31 - CBF constraint(unfiltered)__MAX"
"2593","-0.0023545969743281603","-0.0023545969743281603","-0.0023545969743281603"
"2603","-0.00442424276843667","-0.00442424276843667","-0.00442424276843667"
"2615","-0.003412929130718112","-0.003412929130718112","-0.003412929130718112"
"2619","-0.0023796826135367155","-0.0023796826135367155","-0.0023796826135367155"
"2621","-0.0028538978658616543","-0.0028538978658616543","-0.0028538978658616543"
"2623","-0.00689869187772274","-0.00689869187772274","-0.00689869187772274"
"2625","-0.012762459926307201","-0.012762459926307201","-0.012762459926307201"
"2629","-0.010977283120155334","-0.010977283120155334","-0.010977283120155334"
"2633","-0.00643541244789958","-0.00643541244789958","-0.00643541244789958"
"2637","-0.002029359806329012","-0.002029359806329012","-0.002029359806329012"
"2657","-0.0064527904614806175","-0.0064527904614806175","-0.0064527904614806175"
"2667","-0.009423144161701202","-0.009423144161701202","-0.009423144161701202"
"2677","-0.00790162943303585","-0.00790162943303585","-0.00790162943303585"
"2679","-0.002451783511787653","-0.002451783511787653","-0.002451783511787653"
"2689","-0.006900513544678688","-0.006900513544678688","-0.006900513544678688"
"2697","-0.005079440772533417","-0.005079440772533417","-0.005079440772533417"
"2709","-0.0016683908179402351","-0.0016683908179402351","-0.0016683908179402351"
"2717","-0.004904906265437603","-0.004904906265437603","-0.004904906265437603"
"2727","-0.0018749437294900417","-0.0018749437294900417","-0.0018749437294900417"
"2729","-0.0028913645073771477","-0.0028913645073771477","-0.0028913645073771477"
"2731","-0.008614080026745796","-0.008614080026745796","-0.008614080026745796"
"2739","-0.0007002173224464059","-0.0007002173224464059","-0.0007002173224464059"
"2745","-0.005302121862769127","-0.005302121862769127","-0.005302121862769127"
"2753","-0.005364788696169853","-0.005364788696169853","-0.005364788696169853"
"2759","-0.00531062763184309","-0.00531062763184309","-0.00531062763184309"
"2763","0","0","0"
"2769","-0.004161692690104246","-0.004161692690104246","-0.004161692690104246"
"2777","-0.0022696461528539658","-0.0022696461528539658","-0.0022696461528539658"
"2781","-0.002554776147007942","-0.002554776147007942","-0.002554776147007942"
"2791","-0.0003513328265398741","-0.0003513328265398741","-0.0003513328265398741"
"2803","-0.00533105805516243","-0.00533105805516243","-0.00533105805516243"
"2807","-0.005144759081304073","-0.005144759081304073","-0.005144759081304073"
"2811","-0.0012510056840255857","-0.0012510056840255857","-0.0012510056840255857"
"2821","-0.0034073584247380495","-0.0034073584247380495","-0.0034073584247380495"
"2841","-0.00789114274084568","-0.00789114274084568","-0.00789114274084568"
"2847","-0.010751226916909218","-0.010751226916909218","-0.010751226916909218"
"2849","-0.004731032066047192","-0.004731032066047192","-0.004731032066047192"
"2865","-0.0035585258156061172","-0.0035585258156061172","-0.0035585258156061172"
"2877","-0.004260756075382233","-0.004260756075382233","-0.004260756075382233"
"2879","-0.0014655477134510875","-0.0014655477134510875","-0.0014655477134510875"
"2883","-0.00489728432148695","-0.00489728432148695","-0.00489728432148695"
"2885","-0.00658569298684597","-0.00658569298684597","-0.00658569298684597"
"2893","-0.01056134607642889","-0.01056134607642889","-0.01056134607642889"
"2901","-0.01204822026193142","-0.01204822026193142","-0.01204822026193142"
"2909","-0.002840507309883833","-0.002840507309883833","-0.002840507309883833"
"2915","-0.0055428193882107735","-0.0055428193882107735","-0.0055428193882107735"
"2923","-0.005155513994395733","-0.005155513994395733","-0.005155513994395733"
"2931","-0.002326387446373701","-0.002326387446373701","-0.002326387446373701"
"2945","-0.002521853893995285","-0.002521853893995285","-0.002521853893995285"
"2949","-0.005077248439192772","-0.005077248439192772","-0.005077248439192772"
"2951","-0.0013626982690766454","-0.0013626982690766454","-0.0013626982690766454"
"2953","-0.002142813056707382","-0.002142813056707382","-0.002142813056707382"
"2959","-0.005659000016748905","-0.005659000016748905","-0.005659000016748905"
"2965","-0.004875424318015575","-0.004875424318015575","-0.004875424318015575"
"2967","-0.00032733636908233166","-0.00032733636908233166","-0.00032733636908233166"
"2975","-0.0026127814780920744","-0.0026127814780920744","-0.0026127814780920744"
"2981","-0.003209163434803486","-0.003209163434803486","-0.003209163434803486"
"2991","-0.0012269868748262525","-0.0012269868748262525","-0.0012269868748262525"
"2995","-0.0039018599782139063","-0.0039018599782139063","-0.0039018599782139063"
"2999","-0.008016536943614483","-0.008016536943614483","-0.008016536943614483"
"3003","-0.006233911961317062","-0.006233911961317062","-0.006233911961317062"
"3009","-0.01044835988432169","-0.01044835988432169","-0.01044835988432169"
"3013","-0.005001065321266651","-0.005001065321266651","-0.005001065321266651"
"3019","-0.007156629581004381","-0.007156629581004381","-0.007156629581004381"
"3027","-0.006316536571830511","-0.006316536571830511","-0.006316536571830511"
"3029","-0.0075421519577503204","-0.0075421519577503204","-0.0075421519577503204"
"3031","-0.003831330919638276","-0.003831330919638276","-0.003831330919638276"
"3037","-0.010380692780017853","-0.010380692780017853","-0.010380692780017853"
"3039","-0.003907850012183189","-0.003907850012183189","-0.003907850012183189"
"3043","-0.0015459349378943443","-0.0015459349378943443","-0.0015459349378943443"
"3049","-0.006085330154746771","-0.006085330154746771","-0.006085330154746771"
"3057","-0.006045866291970015","-0.006045866291970015","-0.006045866291970015"
"3061","0","0","0"
"3067","-0.004177552182227373","-0.004177552182227373","-0.004177552182227373"
"3077","-0.004420607350766659","-0.004420607350766659","-0.004420607350766659"
"3091","-0.0025293047074228525","-0.0025293047074228525","-0.0025293047074228525"
"3093","-0.005044414196163416","-0.005044414196163416","-0.005044414196163416"
"3107","-0.003180230502039194","-0.003180230502039194","-0.003180230502039194"
"3117","-0.002965687308460474","-0.002965687308460474","-0.002965687308460474"
"3133","-0.011930055916309357","-0.011930055916309357","-0.011930055916309357"
"3137","-0.0021945913322269917","-0.0021945913322269917","-0.0021945913322269917"
"3141","-0.002637459198012948","-0.002637459198012948","-0.002637459198012948"
"3145","-0.00736387399956584","-0.00736387399956584","-0.00736387399956584"
"3147","-0.0017037478974089026","-0.0017037478974089026","-0.0017037478974089026"
"3155","0","0","0"
"3159","-0.008631031028926373","-0.008631031028926373","-0.008631031028926373"
"3161","-0.0010628586169332266","-0.0010628586169332266","-0.0010628586169332266"
"3179","-0.006876993924379349","-0.006876993924379349","-0.006876993924379349"
"3201","-0.008258352056145668","-0.008258352056145668","-0.008258352056145668"
"3203","-0.005371361505240202","-0.005371361505240202","-0.005371361505240202"
"3205","-0.003107684198766947","-0.003107684198766947","-0.003107684198766947"
"3215","-0.005599617026746273","-0.005599617026746273","-0.005599617026746273"
"3231","-0.0066564371809363365","-0.0066564371809363365","-0.0066564371809363365"
"3239","-0.005438806023448706","-0.005438806023448706","-0.005438806023448706"
"3241","-0.002820944180712104","-0.002820944180712104","-0.002820944180712104"
"3249","-0.007981318049132824","-0.007981318049132824","-0.007981318049132824"
"3263","-0.002521148417145014","-0.002521148417145014","-0.002521148417145014"
"3287","-0.002144389320164919","-0.002144389320164919","-0.002144389320164919"
"3297","-0.0038058925420045853","-0.0038058925420045853","-0.0038058925420045853"
"3301","-0.00016004267672542483","-0.00016004267672542483","-0.00016004267672542483"
"3315","-0.0007591646863147616","-0.0007591646863147616","-0.0007591646863147616"
"3331","-0.00473650312051177","-0.00473650312051177","-0.00473650312051177"
"3339","-0.004003315232694149","-0.004003315232694149","-0.004003315232694149"
"3341","-0.001381637528538704","-0.001381637528538704","-0.001381637528538704"
"3343","-0.003586420789361","-0.003586420789361","-0.003586420789361"
"3347","-0.004814217798411846","-0.004814217798411846","-0.004814217798411846"
"3363","-0.006707590539008379","-0.006707590539008379","-0.006707590539008379"
"3365","-0.0048239040188491344","-0.0048239040188491344","-0.0048239040188491344"
"3369","-0.000496668741106987","-0.000496668741106987","-0.000496668741106987"
"3373","-0.0017918951343744993","-0.0017918951343744993","-0.0017918951343744993"
"3375","-0.006328654941171408","-0.006328654941171408","-0.006328654941171408"
"3387","-0.006119987461715937","-0.006119987461715937","-0.006119987461715937"
"3389","-0.00736152334138751","-0.00736152334138751","-0.00736152334138751"
"3395","-0.001253332942724228","-0.001253332942724228","-0.001253332942724228"
"3397","-0.00865030474960804","-0.00865030474960804","-0.00865030474960804"
"3399","-0.005444403737783432","-0.005444403737783432","-0.005444403737783432"
"3407","-0.0018260685028508306","-0.0018260685028508306","-0.0018260685028508306"
"3411","-0.003457615152001381","-0.003457615152001381","-0.003457615152001381"
"3423","-0.004550308920443058","-0.004550308920443058","-0.004550308920443058"
"3425","-0.005252268631011248","-0.005252268631011248","-0.005252268631011248"
"3427","-0.0011025762651115656","-0.0011025762651115656","-0.0011025762651115656"
"3431","-0.007974950596690178","-0.007974950596690178","-0.007974950596690178"
"3437","-0.0031602634117007256","-0.0031602634117007256","-0.0031602634117007256"
"3441","-0.00017663772450760007","-0.00017663772450760007","-0.00017663772450760007"
"3447","-0.004867881070822477","-0.004867881070822477","-0.004867881070822477"
"3451","-0.005091730039566755","-0.005091730039566755","-0.005091730039566755"
"3453","-0.005928443744778633","-0.005928443744778633","-0.005928443744778633"
"3457","-0.00957232341170311","-0.00957232341170311","-0.00957232341170311"
"3461","-0.0029916244093328714","-0.0029916244093328714","-0.0029916244093328714"
"3467","-0.00330308242700994","-0.00330308242700994","-0.00330308242700994"
"3483","-0.010902057401835918","-0.010902057401835918","-0.010902057401835918"
"3507","-0.0018151899566873908","-0.0018151899566873908","-0.0018151899566873908"
"3509","-0.007734338752925396","-0.007734338752925396","-0.007734338752925396"
"3529","-0.0022641834802925587","-0.0022641834802925587","-0.0022641834802925587"
"3535","-0.004119048826396465","-0.004119048826396465","-0.004119048826396465"
"3539","-0.00704397214576602","-0.00704397214576602","-0.00704397214576602"
"3551","-0.003966878168284893","-0.003966878168284893","-0.003966878168284893"
"3555","-0.006681793835014105","-0.006681793835014105","-0.006681793835014105"
"3565","-0.006564090959727764","-0.006564090959727764","-0.006564090959727764"
"3567","-0.006071326322853565","-0.006071326322853565","-0.006071326322853565"
"3569","-0.016019921749830246","-0.016019921749830246","-0.016019921749830246"
"3581","-0.01257583312690258","-0.01257583312690258","-0.01257583312690258"
"3585","-0.009349178522825241","-0.009349178522825241","-0.009349178522825241"
"3599","-0.007054873742163181","-0.007054873742163181","-0.007054873742163181"
"3613","-0.001418223837390542","-0.001418223837390542","-0.001418223837390542"
"3617","-0.004363693296909332","-0.004363693296909332","-0.004363693296909332"
"3633","-0.012011697515845299","-0.012011697515845299","-0.012011697515845299"
"3655","-0.005956955719739199","-0.005956955719739199","-0.005956955719739199"
"3657","-0.006256838794797659","-0.006256838794797659","-0.006256838794797659"
"3659","-0.001006916631013155","-0.001006916631013155","-0.001006916631013155"
"3673","-0.008125508204102516","-0.008125508204102516","-0.008125508204102516"
"3689","-0.01079915277659893","-0.01079915277659893","-0.01079915277659893"
"3693","-0.0034598051570355892","-0.0034598051570355892","-0.0034598051570355892"
"3695","-0.00714658061042428","-0.00714658061042428","-0.00714658061042428"
"3703","-0.0025328914634883404","-0.0025328914634883404","-0.0025328914634883404"
"3705","-0.006478915922343731","-0.006478915922343731","-0.006478915922343731"
"3709","-0.0041525717824697495","-0.0041525717824697495","-0.0041525717824697495"
"3711","-0.006113122217357159","-0.006113122217357159","-0.006113122217357159"
"3717","-0.008483718149363995","-0.008483718149363995","-0.008483718149363995"
"3725","-0.002106491709128022","-0.002106491709128022","-0.002106491709128022"
"3729","-0.0015195843297988176","-0.0015195843297988176","-0.0015195843297988176"
"3735","-0.0018065237672999501","-0.0018065237672999501","-0.0018065237672999501"
"3741","-0.005038617178797722","-0.005038617178797722","-0.005038617178797722"
"3745","-0.004659462720155716","-0.004659462720155716","-0.004659462720155716"
"3757","-0.004681854508817196","-0.004681854508817196","-0.004681854508817196"
"3769","-0.0019621567334979773","-0.0019621567334979773","-0.0019621567334979773"
"3773","-0.003383264411240816","-0.003383264411240816","-0.003383264411240816"
"3783","-0.010793790221214294","-0.010793790221214294","-0.010793790221214294"
"3785","-0.0034844055771827698","-0.0034844055771827698","-0.0034844055771827698"
"3793","-0.0022368975915014744","-0.0022368975915014744","-0.0022368975915014744"
"3799","-0.005189640913158655","-0.005189640913158655","-0.005189640913158655"
"3807","-0.0032265856862068176","-0.0032265856862068176","-0.0032265856862068176"
"3811","-0.006844930350780487","-0.006844930350780487","-0.006844930350780487"
"3813","-0.0028817220591008663","-0.0028817220591008663","-0.0028817220591008663"
"3815","-0.0028942248318344355","-0.0028942248318344355","-0.0028942248318344355"
"3833","-0.004620911553502083","-0.004620911553502083","-0.004620911553502083"
"3845","-0.008584946393966675","-0.008584946393966675","-0.008584946393966675"
"3851","-0.005710360128432512","-0.005710360128432512","-0.005710360128432512"
"3853","-0.007116842083632946","-0.007116842083632946","-0.007116842083632946"
"3859","-0.002795557025820017","-0.002795557025820017","-0.002795557025820017"
"3873","-0.0009926059283316135","-0.0009926059283316135","-0.0009926059283316135"
"3879","-0.0015655728057026863","-0.0015655728057026863","-0.0015655728057026863"
"3887","-0.006095997989177704","-0.006095997989177704","-0.006095997989177704"
