"Step","restful-aardvark-1 - Smallest CBF value","restful-aardvark-1 - Smallest CBF value__MIN","restful-aardvark-1 - Smallest CBF value__MAX"
"22671","-0.19820740818977356","-0.19820740818977356","-0.19820740818977356"
"22673","-0.14847642183303833","-0.14847642183303833","-0.14847642183303833"
"22675","-0.08937101066112518","-0.08937101066112518","-0.08937101066112518"
"22677","-0.022510448470711708","-0.022510448470711708","-0.022510448470711708"
"22679","0.0055178627371788025","0.0055178627371788025","0.0055178627371788025"
"22681","-0.022019516676664352","-0.022019516676664352","-0.022019516676664352"
"22683","-0.047703664749860764","-0.047703664749860764","-0.047703664749860764"
"22685","-0.052372582256793976","-0.052372582256793976","-0.052372582256793976"
"22687","-0.029963407665491104","-0.029963407665491104","-0.029963407665491104"
"22689","-0.00962632242590189","-0.00962632242590189","-0.00962632242590189"
"22691","-0.06269531697034836","-0.06269531697034836","-0.06269531697034836"
"22693","-0.07770225405693054","-0.07770225405693054","-0.07770225405693054"
"22695","-0.07087662816047668","-0.07087662816047668","-0.07087662816047668"
"22697","-0.10000400245189667","-0.10000400245189667","-0.10000400245189667"
"22699","-0.13342171907424927","-0.13342171907424927","-0.13342171907424927"
"22701","-0.1538846343755722","-0.1538846343755722","-0.1538846343755722"
"22703","-0.16816024482250214","-0.16816024482250214","-0.16816024482250214"
"22705","-0.18342873454093933","-0.18342873454093933","-0.18342873454093933"
"22707","-0.1955024152994156","-0.1955024152994156","-0.1955024152994156"
"22709","-0.2048916220664978","-0.2048916220664978","-0.2048916220664978"
"22711","-0.20195648074150085","-0.20195648074150085","-0.20195648074150085"
"22713","-0.17916788160800934","-0.17916788160800934","-0.17916788160800934"
"22715","-0.13168945908546448","-0.13168945908546448","-0.13168945908546448"
"22717","-0.06916287541389465","-0.06916287541389465","-0.06916287541389465"
"22719","0.0097794895991683","0.0097794895991683","0.0097794895991683"
"22721","0.07107271254062653","0.07107271254062653","0.07107271254062653"
"22723","0.06993960589170456","0.06993960589170456","0.06993960589170456"
"22725","0.07699853926897049","0.07699853926897049","0.07699853926897049"
"22727","0.09963983297348022","0.09963983297348022","0.09963983297348022"
"22729","0.12921549379825592","0.12921549379825592","0.12921549379825592"
"22731","0.09189268946647644","0.09189268946647644","0.09189268946647644"
"22733","0.06946124136447906","0.06946124136447906","0.06946124136447906"
"22735","0.06878986209630966","0.06878986209630966","0.06878986209630966"
"22737","0.08342795073986053","0.08342795073986053","0.08342795073986053"
"22739","0.06453614681959152","0.06453614681959152","0.06453614681959152"
"22741","-0.00927453488111496","-0.00927453488111496","-0.00927453488111496"
"22743","-0.06770724803209305","-0.06770724803209305","-0.06770724803209305"
"22745","-0.089997299015522","-0.089997299015522","-0.089997299015522"
"22747","-0.1309337317943573","-0.1309337317943573","-0.1309337317943573"
"22749","-0.11391748487949371","-0.11391748487949371","-0.11391748487949371"
"22751","-0.07752370089292526","-0.07752370089292526","-0.07752370089292526"
"22753","-0.03930632397532463","-0.03930632397532463","-0.03930632397532463"
"22755","-0.007802325300872326","-0.007802325300872326","-0.007802325300872326"
"22757","0.013334117829799652","0.013334117829799652","0.013334117829799652"
"22759","0.03989192470908165","0.03989192470908165","0.03989192470908165"
"22761","0.02164304442703724","0.02164304442703724","0.02164304442703724"
"22763","-0.0341474786400795","-0.0341474786400795","-0.0341474786400795"
"22765","-0.050812553614377975","-0.050812553614377975","-0.050812553614377975"
"22767","-0.015434395521879196","-0.015434395521879196","-0.015434395521879196"
"22769","0.027206331491470337","0.027206331491470337","0.027206331491470337"
"22771","0.026522893458604813","0.026522893458604813","0.026522893458604813"
"22773","0.04480329900979996","0.04480329900979996","0.04480329900979996"
"22775","0.029134904965758324","0.029134904965758324","0.029134904965758324"
"22777","-0.00035553317866288126","-0.00035553317866288126","-0.00035553317866288126"
"22779","-0.033495672047138214","-0.033495672047138214","-0.033495672047138214"
"22781","-0.06241059675812721","-0.06241059675812721","-0.06241059675812721"
"22783","-0.05916817858815193","-0.05916817858815193","-0.05916817858815193"
"22785","-0.03904080390930176","-0.03904080390930176","-0.03904080390930176"
"22787","-0.03310217708349228","-0.03310217708349228","-0.03310217708349228"
"22789","-0.10766124725341797","-0.10766124725341797","-0.10766124725341797"
"22791","-0.16545549035072327","-0.16545549035072327","-0.16545549035072327"
"22793","-0.171915665268898","-0.171915665268898","-0.171915665268898"
"22795","-0.13495522737503052","-0.13495522737503052","-0.13495522737503052"
"22797","-0.169716015458107","-0.169716015458107","-0.169716015458107"
"22799","-0.15021581947803497","-0.15021581947803497","-0.15021581947803497"
"22801","-0.12690991163253784","-0.12690991163253784","-0.12690991163253784"
"22803","-0.07337989658117294","-0.07337989658117294","-0.07337989658117294"
"22805","-0.035754717886447906","-0.035754717886447906","-0.035754717886447906"
"22807","0.0020641691517084837","0.0020641691517084837","0.0020641691517084837"
"22809","0.04552770406007767","0.04552770406007767","0.04552770406007767"
"22811","0.0853254497051239","0.0853254497051239","0.0853254497051239"
"22813","0.0951879695057869","0.0951879695057869","0.0951879695057869"
"22815","0.008886200375854969","0.008886200375854969","0.008886200375854969"
"22817","-0.04350828379392624","-0.04350828379392624","-0.04350828379392624"
"22819","-0.06107281893491745","-0.06107281893491745","-0.06107281893491745"
"22821","-0.030839232727885246","-0.030839232727885246","-0.030839232727885246"
"22823","0.02713836170732975","0.02713836170732975","0.02713836170732975"
"22825","0.09937824308872223","0.09937824308872223","0.09937824308872223"
"22827","0.0655011236667633","0.0655011236667633","0.0655011236667633"
"22829","0.0015365170547738671","0.0015365170547738671","0.0015365170547738671"
"22831","-0.04089003801345825","-0.04089003801345825","-0.04089003801345825"
"22833","-0.04460792988538742","-0.04460792988538742","-0.04460792988538742"
"22835","-0.005132545717060566","-0.005132545717060566","-0.005132545717060566"
"22837","0.020704271271824837","0.020704271271824837","0.020704271271824837"
"22839","0.0028257453814148903","0.0028257453814148903","0.0028257453814148903"
"22841","-0.008070527575910091","-0.008070527575910091","-0.008070527575910091"
"22843","-0.02885226160287857","-0.02885226160287857","-0.02885226160287857"
"22845","-0.03817577660083771","-0.03817577660083771","-0.03817577660083771"
"22847","-0.020912036299705505","-0.020912036299705505","-0.020912036299705505"
"22849","0.005047439597547054","0.005047439597547054","0.005047439597547054"
"22851","0.03828515112400055","0.03828515112400055","0.03828515112400055"
"22853","0.0205055084079504","0.0205055084079504","0.0205055084079504"
"22855","0.02844822034239769","0.02844822034239769","0.02844822034239769"
"22857","0.018971186131238937","0.018971186131238937","0.018971186131238937"
"22859","0.03071453794836998","0.03071453794836998","0.03071453794836998"
"22861","0.05888807028532028","0.05888807028532028","0.05888807028532028"
"22863","0.10152655094861984","0.10152655094861984","0.10152655094861984"
"22865","0.08111295849084854","0.08111295849084854","0.08111295849084854"
"22867","0.05564867705106735","0.05564867705106735","0.05564867705106735"
"22869","0.06955889612436295","0.06955889612436295","0.06955889612436295"
"22871","0.02221112884581089","0.02221112884581089","0.02221112884581089"
"22873","-0.025590231642127037","-0.025590231642127037","-0.025590231642127037"
"22875","-0.05031308904290199","-0.05031308904290199","-0.05031308904290199"
"22877","-0.04097948968410492","-0.04097948968410492","-0.04097948968410492"
"22879","0.002513639163225889","0.002513639163225889","0.002513639163225889"
"22881","-0.007594055961817503","-0.007594055961817503","-0.007594055961817503"
"22883","-0.07311740517616272","-0.07311740517616272","-0.07311740517616272"
"22885","-0.10261653363704681","-0.10261653363704681","-0.10261653363704681"
"22887","-0.08979998528957367","-0.08979998528957367","-0.08979998528957367"
"22889","-0.046742238104343414","-0.046742238104343414","-0.046742238104343414"
"22891","0.009643016383051872","0.009643016383051872","0.009643016383051872"
"22893","0.017941154539585114","0.017941154539585114","0.017941154539585114"
"22895","0.015793947502970695","0.015793947502970695","0.015793947502970695"
"22897","0.023439006879925728","0.023439006879925728","0.023439006879925728"
"22899","0.03980829194188118","0.03980829194188118","0.03980829194188118"
"22901","0.05341961607336998","0.05341961607336998","0.05341961607336998"
"22903","0.053474873304367065","0.053474873304367065","0.053474873304367065"
"22905","0.004667325410991907","0.004667325410991907","0.004667325410991907"
"22907","-0.01820211298763752","-0.01820211298763752","-0.01820211298763752"
"22909","-0.011389992199838161","-0.011389992199838161","-0.011389992199838161"
"22911","0.02099446766078472","0.02099446766078472","0.02099446766078472"
"22913","-0.049515627324581146","-0.049515627324581146","-0.049515627324581146"
"22915","-0.12198203057050705","-0.12198203057050705","-0.12198203057050705"
"22917","-0.09390119463205338","-0.09390119463205338","-0.09390119463205338"
"22919","-0.13562753796577454","-0.13562753796577454","-0.13562753796577454"
"22921","-0.16207541525363922","-0.16207541525363922","-0.16207541525363922"
"22923","-0.16037900745868683","-0.16037900745868683","-0.16037900745868683"
"22925","-0.13361062109470367","-0.13361062109470367","-0.13361062109470367"
"22927","-0.08018287271261215","-0.08018287271261215","-0.08018287271261215"
"22929","-0.006455992814153433","-0.006455992814153433","-0.006455992814153433"
"22931","-0.028031716123223305","-0.028031716123223305","-0.028031716123223305"
"22933","-0.0807785764336586","-0.0807785764336586","-0.0807785764336586"
"22935","-0.10417897999286652","-0.10417897999286652","-0.10417897999286652"
"22937","-0.10857924818992615","-0.10857924818992615","-0.10857924818992615"
"22939","-0.09197688847780228","-0.09197688847780228","-0.09197688847780228"
"22941","-0.04858158901333809","-0.04858158901333809","-0.04858158901333809"
"22943","0.011398730799555779","0.011398730799555779","0.011398730799555779"
"22945","0.0802379623055458","0.0802379623055458","0.0802379623055458"
"22947","0.14744116365909576","0.14744116365909576","0.14744116365909576"
"22949","0.11862612515687943","0.11862612515687943","0.11862612515687943"
"22951","0.08801129460334778","0.08801129460334778","0.08801129460334778"
"22953","0.07506031543016434","0.07506031543016434","0.07506031543016434"
"22955","0.06298530101776123","0.06298530101776123","0.06298530101776123"
"22957","0.06251602619886398","0.06251602619886398","0.06251602619886398"
"22959","0.08036689460277557","0.08036689460277557","0.08036689460277557"
"22961","0.11298006027936935","0.11298006027936935","0.11298006027936935"
"22963","0.10334759205579758","0.10334759205579758","0.10334759205579758"
"22973","0.06466563791036606","0.06466563791036606","0.06466563791036606"
"22975","0.02441307343542576","0.02441307343542576","0.02441307343542576"
"22977","-0.01257826667279005","-0.01257826667279005","-0.01257826667279005"
"22979","-0.04077676311135292","-0.04077676311135292","-0.04077676311135292"
"22981","-0.05538010597229004","-0.05538010597229004","-0.05538010597229004"
"22983","-0.04296812042593956","-0.04296812042593956","-0.04296812042593956"
"22985","0.0015185371739789844","0.0015185371739789844","0.0015185371739789844"
"22987","0.07090301066637039","0.07090301066637039","0.07090301066637039"
"22989","-0.005224985536187887","-0.005224985536187887","-0.005224985536187887"
"22991","-0.059622205793857574","-0.059622205793857574","-0.059622205793857574"
"22993","-0.09787312150001526","-0.09787312150001526","-0.09787312150001526"
"22995","-0.181428462266922","-0.181428462266922","-0.181428462266922"
"22997","-0.25110670924186707","-0.25110670924186707","-0.25110670924186707"
"22999","0.02969014272093773","0.02969014272093773","0.02969014272093773"
"23001","-0.004874249454587698","-0.004874249454587698","-0.004874249454587698"
"23003","-0.02515988238155842","-0.02515988238155842","-0.02515988238155842"
"23005","-0.039187636226415634","-0.039187636226415634","-0.039187636226415634"
"23007","-0.05417979136109352","-0.05417979136109352","-0.05417979136109352"
"23009","-0.0522833950817585","-0.0522833950817585","-0.0522833950817585"
"23011","-0.040718793869018555","-0.040718793869018555","-0.040718793869018555"
"23013","-0.027108069509267807","-0.027108069509267807","-0.027108069509267807"
"23015","-0.013175253756344318","-0.013175253756344318","-0.013175253756344318"
"23017","0.007552343420684338","0.007552343420684338","0.007552343420684338"
"23019","0.01037055067718029","0.01037055067718029","0.01037055067718029"
"23021","0.0024157348088920116","0.0024157348088920116","0.0024157348088920116"
"23023","-0.0189629215747118","-0.0189629215747118","-0.0189629215747118"
"23025","-0.03608475998044014","-0.03608475998044014","-0.03608475998044014"
"23027","-0.04732592776417732","-0.04732592776417732","-0.04732592776417732"
"23029","-0.044979751110076904","-0.044979751110076904","-0.044979751110076904"
"23031","-0.07746752351522446","-0.07746752351522446","-0.07746752351522446"
"23033","-0.03869699686765671","-0.03869699686765671","-0.03869699686765671"
"23035","-0.024213118478655815","-0.024213118478655815","-0.024213118478655815"
"23037","-0.010903899557888508","-0.010903899557888508","-0.010903899557888508"
"23039","0.0050885481759905815","0.0050885481759905815","0.0050885481759905815"
"23041","0.02433774806559086","0.02433774806559086","0.02433774806559086"
"23043","0.027577707543969154","0.027577707543969154","0.027577707543969154"
"23045","0.04857484623789787","0.04857484623789787","0.04857484623789787"
"23047","0.04731922969222069","0.04731922969222069","0.04731922969222069"
"23049","0.028749587014317513","0.028749587014317513","0.028749587014317513"
"23051","-0.014494468457996845","-0.014494468457996845","-0.014494468457996845"
"23053","-0.023440031334757805","-0.023440031334757805","-0.023440031334757805"
"23055","-0.06754306703805923","-0.06754306703805923","-0.06754306703805923"
"23057","-0.11068619787693024","-0.11068619787693024","-0.11068619787693024"
"23059","-0.044741515070199966","-0.044741515070199966","-0.044741515070199966"
"23061","-0.04518083482980728","-0.04518083482980728","-0.04518083482980728"
"23063","-0.030812956392765045","-0.030812956392765045","-0.030812956392765045"
"23065","0.004556956700980663","0.004556956700980663","0.004556956700980663"
"23067","0.06278742849826813","0.06278742849826813","0.06278742849826813"
"23069","0.006594580132514238","0.006594580132514238","0.006594580132514238"
"23071","-0.056720416992902756","-0.056720416992902756","-0.056720416992902756"
"23073","-0.09512466192245483","-0.09512466192245483","-0.09512466192245483"
"23075","-0.09382251650094986","-0.09382251650094986","-0.09382251650094986"
"23077","-0.05155818909406662","-0.05155818909406662","-0.05155818909406662"
"23079","0.01775272563099861","0.01775272563099861","0.01775272563099861"
"23081","0.0653848722577095","0.0653848722577095","0.0653848722577095"
"23083","-0.00413789926096797","-0.00413789926096797","-0.00413789926096797"
"23085","-0.07516346871852875","-0.07516346871852875","-0.07516346871852875"
"23087","-0.14390607178211212","-0.14390607178211212","-0.14390607178211212"
"23089","0.06728141009807587","0.06728141009807587","0.06728141009807587"
"23091","0.0058994232676923275","0.0058994232676923275","0.0058994232676923275"
"23093","-0.030519427731633186","-0.030519427731633186","-0.030519427731633186"
"23095","-0.026057185605168343","-0.026057185605168343","-0.026057185605168343"
"23097","-0.014897020533680916","-0.014897020533680916","-0.014897020533680916"
"23099","0.009883143939077854","0.009883143939077854","0.009883143939077854"
"23101","0.05553199350833893","0.05553199350833893","0.05553199350833893"
"23103","0.033448632806539536","0.033448632806539536","0.033448632806539536"
"23105","-0.02398083545267582","-0.02398083545267582","-0.02398083545267582"
"23107","-0.05578060820698738","-0.05578060820698738","-0.05578060820698738"
"23109","-0.1187116950750351","-0.1187116950750351","-0.1187116950750351"
"23111","-0.026380078867077827","-0.026380078867077827","-0.026380078867077827"
"23113","-0.07005616277456284","-0.07005616277456284","-0.07005616277456284"
"23115","-0.10965519398450851","-0.10965519398450851","-0.10965519398450851"
"23117","-0.1398015320301056","-0.1398015320301056","-0.1398015320301056"
"23119","-0.1595063954591751","-0.1595063954591751","-0.1595063954591751"
"23121","-0.1683923304080963","-0.1683923304080963","-0.1683923304080963"
"23123","-0.1711968034505844","-0.1711968034505844","-0.1711968034505844"
"23125","-0.17262500524520874","-0.17262500524520874","-0.17262500524520874"
"23127","-0.16164793074131012","-0.16164793074131012","-0.16164793074131012"
"23129","-0.13652893900871277","-0.13652893900871277","-0.13652893900871277"
"23131","-0.0944952741265297","-0.0944952741265297","-0.0944952741265297"
"23133","-0.06312500685453415","-0.06312500685453415","-0.06312500685453415"
"23135","-0.10232549160718918","-0.10232549160718918","-0.10232549160718918"
"23137","-0.11913606524467468","-0.11913606524467468","-0.11913606524467468"
"23139","-0.10548173636198044","-0.10548173636198044","-0.10548173636198044"
"23141","-0.055385250598192215","-0.055385250598192215","-0.055385250598192215"
"23143","0.005440995562821627","0.005440995562821627","0.005440995562821627"
"23145","0.07915789633989334","0.07915789633989334","0.07915789633989334"
"23147","0.06023922190070152","0.06023922190070152","0.06023922190070152"
"23149","0.01204543188214302","0.01204543188214302","0.01204543188214302"
"23151","-0.004053052049130201","-0.004053052049130201","-0.004053052049130201"
"23153","0.0075181894935667515","0.0075181894935667515","0.0075181894935667515"
"23155","0.02342335879802704","0.02342335879802704","0.02342335879802704"
"23157","0.04377048462629318","0.04377048462629318","0.04377048462629318"
"23159","0.062385957688093185","0.062385957688093185","0.062385957688093185"
"23161","0.051081251353025436","0.051081251353025436","0.051081251353025436"
"23163","0.004878925159573555","0.004878925159573555","0.004878925159573555"
"23165","-0.03160428628325462","-0.03160428628325462","-0.03160428628325462"
"23167","-0.05790485069155693","-0.05790485069155693","-0.05790485069155693"
"23169","-0.0550747811794281","-0.0550747811794281","-0.0550747811794281"
"23171","-0.07491729408502579","-0.07491729408502579","-0.07491729408502579"
"23173","-0.100230373442173","-0.100230373442173","-0.100230373442173"
"23175","-0.15685297548770905","-0.15685297548770905","-0.15685297548770905"
"23177","-0.20324033498764038","-0.20324033498764038","-0.20324033498764038"
"23179","-0.2198556661605835","-0.2198556661605835","-0.2198556661605835"
"23181","-0.19374792277812958","-0.19374792277812958","-0.19374792277812958"
"23183","-0.12543439865112305","-0.12543439865112305","-0.12543439865112305"
"23185","-0.026132365688681602","-0.026132365688681602","-0.026132365688681602"
"23187","-0.08545182645320892","-0.08545182645320892","-0.08545182645320892"
"23189","-0.11128191649913788","-0.11128191649913788","-0.11128191649913788"
"23191","-0.10493079572916031","-0.10493079572916031","-0.10493079572916031"
"23193","-0.07867281883955002","-0.07867281883955002","-0.07867281883955002"
"23195","-0.029634548351168633","-0.029634548351168633","-0.029634548351168633"
"23197","0.0347006656229496","0.0347006656229496","0.0347006656229496"
"23199","0.05486004799604416","0.05486004799604416","0.05486004799604416"
"23201","0.05781686678528786","0.05781686678528786","0.05781686678528786"
"23203","0.02389386110007763","0.02389386110007763","0.02389386110007763"
"23205","-0.03286093473434448","-0.03286093473434448","-0.03286093473434448"
"23207","-0.07047238945960999","-0.07047238945960999","-0.07047238945960999"
"23209","-0.08986920863389969","-0.08986920863389969","-0.08986920863389969"
"23211","-0.07158809155225754","-0.07158809155225754","-0.07158809155225754"
"23213","-0.08805973827838898","-0.08805973827838898","-0.08805973827838898"
"23215","-0.17101655900478363","-0.17101655900478363","-0.17101655900478363"
"23217","0.08008759468793869","0.08008759468793869","0.08008759468793869"
"23219","0.09449098259210587","0.09449098259210587","0.09449098259210587"
"23221","0.03935617581009865","0.03935617581009865","0.03935617581009865"
"23223","-0.002939065918326378","-0.002939065918326378","-0.002939065918326378"
"23225","-0.026975097134709358","-0.026975097134709358","-0.026975097134709358"
"23227","-0.034274872392416","-0.034274872392416","-0.034274872392416"
"23229","-0.021533459424972534","-0.021533459424972534","-0.021533459424972534"
"23239","0.006224784534424543","0.006224784534424543","0.006224784534424543"
"23241","0.06625749170780182","0.06625749170780182","0.06625749170780182"
"23243","0.010452469810843468","0.010452469810843468","0.010452469810843468"
"23245","-0.013799539767205715","-0.013799539767205715","-0.013799539767205715"
"23247","-0.059700846672058105","-0.059700846672058105","-0.059700846672058105"
"23249","-0.07314141094684601","-0.07314141094684601","-0.07314141094684601"
"23251","0.03114943951368332","0.03114943951368332","0.03114943951368332"
"23253","0.015057050622999668","0.015057050622999668","0.015057050622999668"
"23255","-0.0056691220961511135","-0.0056691220961511135","-0.0056691220961511135"
"23257","-0.006367511581629515","-0.006367511581629515","-0.006367511581629515"
"23259","-0.004761742893606424","-0.004761742893606424","-0.004761742893606424"
"23261","0.05393490195274353","0.05393490195274353","0.05393490195274353"
"23263","0.03764620050787926","0.03764620050787926","0.03764620050787926"
"23265","-0.0037694808561354876","-0.0037694808561354876","-0.0037694808561354876"
"23267","-0.023961463943123817","-0.023961463943123817","-0.023961463943123817"
"23269","-0.013422613963484764","-0.013422613963484764","-0.013422613963484764"
"23271","-0.04081837460398674","-0.04081837460398674","-0.04081837460398674"
"23273","-0.06310131400823593","-0.06310131400823593","-0.06310131400823593"
"23275","-0.03111259825527668","-0.03111259825527668","-0.03111259825527668"
"23277","-0.08694060891866684","-0.08694060891866684","-0.08694060891866684"
"23279","-0.1162896379828453","-0.1162896379828453","-0.1162896379828453"
"23281","-0.11272850632667542","-0.11272850632667542","-0.11272850632667542"
"23283","-0.089088074862957","-0.089088074862957","-0.089088074862957"
"23285","-0.0281204916536808","-0.0281204916536808","-0.0281204916536808"
"23287","0.003918508067727089","0.003918508067727089","0.003918508067727089"
"23293","-0.025201477110385895","-0.025201477110385895","-0.025201477110385895"
"23295","0.023635687306523323","0.023635687306523323","0.023635687306523323"
"23297","0.020205121487379074","0.020205121487379074","0.020205121487379074"
"23299","-0.03514064848423004","-0.03514064848423004","-0.03514064848423004"
"23301","-0.07622312009334564","-0.07622312009334564","-0.07622312009334564"
"23303","-0.10094363987445831","-0.10094363987445831","-0.10094363987445831"
"23305","-0.09413650631904602","-0.09413650631904602","-0.09413650631904602"
"23307","-0.038117747753858566","-0.038117747753858566","-0.038117747753858566"
"23309","0.011781715787947178","0.011781715787947178","0.011781715787947178"
"23311","0.03629112243652344","0.03629112243652344","0.03629112243652344"
"23313","-0.014432230964303017","-0.014432230964303017","-0.014432230964303017"
"23315","-0.0876135602593422","-0.0876135602593422","-0.0876135602593422"
"23317","-0.1310996264219284","-0.1310996264219284","-0.1310996264219284"
"23319","-0.1321963667869568","-0.1321963667869568","-0.1321963667869568"
"23321","-0.10093769431114197","-0.10093769431114197","-0.10093769431114197"
"23323","-0.058312319219112396","-0.058312319219112396","-0.058312319219112396"
"23325","-0.022484710440039635","-0.022484710440039635","-0.022484710440039635"
"23327","-0.009664151817560196","-0.009664151817560196","-0.009664151817560196"
"23329","-0.0382111482322216","-0.0382111482322216","-0.0382111482322216"
"23331","-0.05870054289698601","-0.05870054289698601","-0.05870054289698601"
"23333","-0.09002993255853653","-0.09002993255853653","-0.09002993255853653"
"23335","-0.1035907045006752","-0.1035907045006752","-0.1035907045006752"
"23337","-0.10756662487983704","-0.10756662487983704","-0.10756662487983704"
"23339","-0.07904435694217682","-0.07904435694217682","-0.07904435694217682"
"23341","-0.0805637538433075","-0.0805637538433075","-0.0805637538433075"
"23343","-0.11418738216161728","-0.11418738216161728","-0.11418738216161728"
"23345","-0.14699479937553406","-0.14699479937553406","-0.14699479937553406"
"23347","-0.11932358145713806","-0.11932358145713806","-0.11932358145713806"
"23349","-0.0670611560344696","-0.0670611560344696","-0.0670611560344696"
"23351","-0.06483747065067291","-0.06483747065067291","-0.06483747065067291"
"23353","-0.03951330482959747","-0.03951330482959747","-0.03951330482959747"
"23355","-0.0012758071534335613","-0.0012758071534335613","-0.0012758071534335613"
"23357","-0.013632665388286114","-0.013632665388286114","-0.013632665388286114"
"23359","-0.0031024899799376726","-0.0031024899799376726","-0.0031024899799376726"
"23361","0.02311200089752674","0.02311200089752674","0.02311200089752674"
"23363","0.05898716673254967","0.05898716673254967","0.05898716673254967"
"23365","0.1068730354309082","0.1068730354309082","0.1068730354309082"
"23367","0.10730921477079391","0.10730921477079391","0.10730921477079391"
"23369","0.07058696448802948","0.07058696448802948","0.07058696448802948"
"23371","0.034497011452913284","0.034497011452913284","0.034497011452913284"
"23373","-0.007101443130522966","-0.007101443130522966","-0.007101443130522966"
"23375","-0.043298088014125824","-0.043298088014125824","-0.043298088014125824"
"23377","-0.05053219571709633","-0.05053219571709633","-0.05053219571709633"
"23379","-0.0493016317486763","-0.0493016317486763","-0.0493016317486763"
"23381","-0.08355264365673065","-0.08355264365673065","-0.08355264365673065"
"23383","-0.09137509763240814","-0.09137509763240814","-0.09137509763240814"
"23385","-0.04927227273583412","-0.04927227273583412","-0.04927227273583412"
"23387","-0.06980857998132706","-0.06980857998132706","-0.06980857998132706"
"23389","-0.017252624034881592","-0.017252624034881592","-0.017252624034881592"
"23391","0.00742425536736846","0.00742425536736846","0.00742425536736846"
"23393","-0.04912753030657768","-0.04912753030657768","-0.04912753030657768"
"23395","-0.010065377689898014","-0.010065377689898014","-0.010065377689898014"
"23397","-0.008295069448649883","-0.008295069448649883","-0.008295069448649883"
"23399","0.07640550285577774","0.07640550285577774","0.07640550285577774"
"23401","0.038323014974594116","0.038323014974594116","0.038323014974594116"
"23403","0.009808622300624847","0.009808622300624847","0.009808622300624847"
"23405","-0.020848268643021584","-0.020848268643021584","-0.020848268643021584"
"23407","-0.08445088565349579","-0.08445088565349579","-0.08445088565349579"
"23409","-0.10339340567588806","-0.10339340567588806","-0.10339340567588806"
"23411","-0.07423387467861176","-0.07423387467861176","-0.07423387467861176"
"23413","0.00014821754302829504","0.00014821754302829504","0.00014821754302829504"
"23415","-0.026164144277572632","-0.026164144277572632","-0.026164144277572632"
"23417","-0.06624401360750198","-0.06624401360750198","-0.06624401360750198"
"23419","-0.06691280007362366","-0.06691280007362366","-0.06691280007362366"
"23421","-0.0614340640604496","-0.0614340640604496","-0.0614340640604496"
"23423","-0.040510181337594986","-0.040510181337594986","-0.040510181337594986"
"23426","0.008419884368777275","0.008419884368777275","0.008419884368777275"
"23428","0.06927490234375","0.06927490234375","0.06927490234375"
"23430","0.08580062538385391","0.08580062538385391","0.08580062538385391"
"23432","0.02451329119503498","0.02451329119503498","0.02451329119503498"
"23434","-0.0067256055772304535","-0.0067256055772304535","-0.0067256055772304535"
"23436","0.04016260430216789","0.04016260430216789","0.04016260430216789"
"23438","0.02887468971312046","0.02887468971312046","0.02887468971312046"
"23440","-0.06788994371891022","-0.06788994371891022","-0.06788994371891022"
"23442","-0.16215306520462036","-0.16215306520462036","-0.16215306520462036"
"23444","-0.23550915718078613","-0.23550915718078613","-0.23550915718078613"
"23446","-0.277677059173584","-0.277677059173584","-0.277677059173584"
"23448","-0.2877066135406494","-0.2877066135406494","-0.2877066135406494"
"23450","-0.27628079056739807","-0.27628079056739807","-0.27628079056739807"
"23452","-0.22931033372879028","-0.22931033372879028","-0.22931033372879028"
"23454","-0.13347584009170532","-0.13347584009170532","-0.13347584009170532"
"23456","-0.019229527562856674","-0.019229527562856674","-0.019229527562856674"
"23458","0.09985975921154022","0.09985975921154022","0.09985975921154022"
"23460","0.13371311128139496","0.13371311128139496","0.13371311128139496"
"23462","0.15465980768203735","0.15465980768203735","0.15465980768203735"
"23464","0.1838502585887909","0.1838502585887909","0.1838502585887909"
"23466","0.18996205925941467","0.18996205925941467","0.18996205925941467"
"23468","0.16899101436138153","0.16899101436138153","0.16899101436138153"
"23470","0.15849387645721436","0.15849387645721436","0.15849387645721436"
"23472","0.15046772360801697","0.15046772360801697","0.15046772360801697"
"23474","0.1428004950284958","0.1428004950284958","0.1428004950284958"
"23476","0.13961061835289001","0.13961061835289001","0.13961061835289001"
"23478","0.14106661081314087","0.14106661081314087","0.14106661081314087"
"23480","0.14680582284927368","0.14680582284927368","0.14680582284927368"
"23482","0.17048434913158417","0.17048434913158417","0.17048434913158417"
"23484","0.15003789961338043","0.15003789961338043","0.15003789961338043"
"23486","0.06315262615680695","0.06315262615680695","0.06315262615680695"
"23488","-0.009228547103703022","-0.009228547103703022","-0.009228547103703022"
"23490","-0.05140199884772301","-0.05140199884772301","-0.05140199884772301"
"23492","-0.06725107133388519","-0.06725107133388519","-0.06725107133388519"
"23494","-0.043137677013874054","-0.043137677013874054","-0.043137677013874054"
"23496","-0.044086065143346786","-0.044086065143346786","-0.044086065143346786"
"23498","-0.0864742174744606","-0.0864742174744606","-0.0864742174744606"
"23500","-0.11893552541732788","-0.11893552541732788","-0.11893552541732788"
"23502","-0.1304110437631607","-0.1304110437631607","-0.1304110437631607"
"23504","-0.13992460072040558","-0.13992460072040558","-0.13992460072040558"
"23506","-0.168401300907135","-0.168401300907135","-0.168401300907135"
"23508","0.010766140185296535","0.010766140185296535","0.010766140185296535"
"23510","0.008142788894474506","0.008142788894474506","0.008142788894474506"
